iteration,hit,distance
1,10,3.738382
1,1_10,3.908657
1,3_10,3.899469
1,2_10,3.87562
1,4_10,3.866842
1,5_10,3.944787
1,6_10,3.959783
1,7_10,3.922933
1,8_10,3.906544
1,9_10,3.99586
1,10_10,4.156657
1,11_10,4.301148
1,12_10,4.23287
1,13_10,4.419136
1,14_10,4.429262
1,15_10,4.334498
1,16_10,4.335601
1,17_10,4.528732
1,9,2.602734
1,11,4.526962
1,18_10,4.471233
1,19_10,4.433579
1,20_10,4.569423
1,21_10,4.569033
1,22_10,4.536473
1,23_10,4.529118
1,24_10,4.580424
1,25_10,4.520714
1,26_10,4.506914
1,27_10,4.505846
1,28_10,4.512039
1,29_10,4.520312
1,30_10,4.52138
1,32_10,4.72258
1,31_10,4.741725
1,8,2.278964
1,33_10,4.946456
1,34_10,4.896271
1,35_10,5.143182
1,36_10,5.125527
1,12,5.289283
1,37_10,5.159008
1,39_10,5.283847
1,38_10,5.272243
1,40_10,5.283563
1,41_10,5.52693
1,42_10,5.285725
1,44_10,5.230461
1,43_10,5.280928
1,45_10,5.452652
1,46_10,5.447801
1,47_10,5.688936
1,48_10,5.723892
1,49_10,5.721803
1,50_10,5.95668
1,52_10,6.163855
1,51_10,6.228766
1,7,1.641867
1,53_10,6.164477
1,56_10,6.170482
1,54_10,6.266331
1,57_10,6.26792
1,55_10,6.210406
1,58_10,6.571462
1,59_10,6.596209
1,62_10,6.753018
1,61_10,6.618701
1,60_10,6.692799
1,63_10,7.019792
1,13,6.256531
1,64_10,7.085846
1,65_10,6.741474
1,67_10,6.729045
1,66_10,6.702149
1,68_10,6.578758
1,71_10,6.907883
1,69_10,6.88938
1,72_10,7.152827
1,70_10,6.972207
1,73_10,6.812397
1,74_10,6.799939
1,75_10,6.723603
1,6,1.405855
1,76_10,6.759008
1,77_10,6.756383
1,81_10,7.171899
1,78_10,7.257599
1,80_10,7.216626
1,79_10,7.256164
1,82_10,7.189593
1,83_10,7.186575
1,84_10,7.274974
1,85_10,6.909645
1,86_10,6.92836
1,14,7.372705
1,87_10,6.997254
1,88_10,7.453216
1,90_10,7.736446
1,89_10,7.742399
1,91_10,7.816102
1,94_10,8.738787
1,95_10,8.331574
1,93_10,8.848974
1,92_10,8.394777
1,96_10,8.363669
1,5,1.004731
1,97_10,8.904769
1,98_10,9.087628
1,99_10,9.073927
1,100_10,9.232634
1,101_10,8.654874
1,103_10,8.663118
1,104_10,8.684618
1,102_10,8.648076
1,105_10,9.1292
1,106_10,10.184983
1,107_10,10.201727
1,108_10,10.111294
1,109_10,10.198675
1,111_10,10.174856
1,112_10,10.209324
1,110_10,10.111003
1,4,0.675411
1,113_10,10.280605
1,114_10,10.347805
1,115_10,10.410985
1,15,11.106163
1,116_10,11.32462
1,119_10,12.657899
1,117_10,11.371162
1,118_10,12.910386
1,120_10,13.075761
1,121_10,13.425984
1,133_10,34.538776
1,124_10,34.538776
1,122_10,0.105361
1,126_10,0.105361
1,123_10,0.105361
1,125_10,0.105361
1,132_10,14.515191
1,128_10,14.394953
1,127_10,14.952426
1,131_10,15.353923
1,129_10,14.686653
1,134_10,0.105361
1,130_10,14.467058
1,16,12.642479
1,135_10,34.538776
1,136_10,34.538776
1,137_10,34.538776
1,138_10,34.538776
1,139_10,34.538776
1,140_10,34.538776
1,142_10,34.538776
1,141_10,34.538776
1,3,0.410917
1,145_10,34.538776
1,143_10,34.538776
1,144_10,34.538776
1,147_10,0.105361
1,146_10,0.105361
1,148_10,34.538776
1,150_10,34.538776
1,149_10,34.538776
1,151_10,34.538776
1,152_10,34.538776
1,156_10,34.538776
1,155_10,34.538776
1,154_10,34.538776
1,168_10,34.538776
1,153_10,34.538776
1,161_10,34.538776
1,164_10,34.538776
1,163_10,34.538776
1,165_10,34.538776
1,157_10,34.538776
1,162_10,34.538776
1,160_10,34.538776
1,167_10,34.538776
1,158_10,34.538776
1,159_10,34.538776
1,169_10,34.538776
1,166_10,34.538776
1,170_10,34.538776
1,17,20.370322
1,171_10,34.538776
1,182_10,34.538776
1,181_10,34.538776
1,179_10,34.538776
1,178_10,34.538776
1,180_10,34.538776
1,177_10,34.538776
1,172_10,34.538776
1,183_10,34.538776
1,184_10,34.538776
1,186_10,34.538776
1,185_10,34.538776
1,173_10,34.538776
1,174_10,34.538776
1,175_10,34.538776
1,176_10,34.538776
1,187_10,34.538776
1,189_10,34.538776
1,188_10,34.538776
1,191_10,34.538776
1,190_10,34.538776
1,192_10,34.538776
1,199_10,34.538776
1,198_10,34.538776
1,197_10,34.538776
1,193_10,34.538776
1,194_10,34.538776
1,196_10,34.538776
1,195_10,34.538776
1,204_10,34.538776
1,200_10,34.538776
1,203_10,34.538776
1,202_10,34.538776
1,201_10,34.538776
1,205_10,34.538776
1,207_10,34.538776
1,206_10,34.538776
1,208_10,34.538776
1,210_10,34.538776
1,214_10,34.538776
1,209_10,34.538776
1,212_10,34.538776
1,213_10,34.538776
1,2,0.166239
1,18,34.538776
1,211_10,34.538776
2,4_10,3.866842
2,3_10,3.899469
2,2_10,3.87562
2,5_10,3.944787
2,1_10,3.908657
2,6_10,3.959783
2,7_10,3.922933
2,10,3.738382
2,13_10,4.419136
2,8_10,3.906544
2,14_10,4.429262
2,11_10,4.301148
2,9_10,3.99586
2,10_10,4.156657
2,12_10,4.23287
2,15_10,4.334498
2,19_10,4.433579
2,18_10,4.471233
2,16_10,4.335601
2,21_10,4.569033
2,20_10,4.569423
2,17_10,4.528732
2,22_10,4.536473
2,23_10,4.529118
2,24_10,4.580424
2,25_10,4.520714
2,28_10,4.512039
2,26_10,4.506914
2,29_10,4.520312
2,30_10,4.52138
2,27_10,4.505846
2,62_10,6.753018
2,61_10,6.618701
2,56_10,6.170482
2,58_10,6.571462
2,57_10,6.26792
2,81_10,7.171899
2,76_10,6.759008
2,63_10,7.019792
2,59_10,6.596209
2,31_10,4.741725
2,46_10,5.447801
2,80_10,7.216626
2,82_10,7.189593
2,77_10,6.756383
2,79_10,7.256164
2,9,2.602734
2,47_10,5.688936
2,60_10,6.692799
2,78_10,7.257599
2,32_10,4.72258
2,75_10,6.723603
2,68_10,6.578758
2,45_10,5.452652
2,50_10,5.95668
2,74_10,6.799939
2,73_10,6.812397
2,35_10,5.143182
2,71_10,6.907883
2,51_10,6.228766
2,40_10,5.283563
2,83_10,7.186575
2,44_10,5.230461
2,69_10,6.88938
2,64_10,7.085846
2,72_10,7.152827
2,54_10,6.266331
2,67_10,6.729045
2,52_10,6.163855
2,43_10,5.280928
2,70_10,6.972207
2,53_10,6.164477
2,34_10,4.896271
2,13,6.256531
2,39_10,5.283847
2,66_10,6.702149
2,55_10,6.210406
2,49_10,5.721803
2,41_10,5.52693
2,36_10,5.125527
2,33_10,4.946456
2,84_10,7.274974
2,65_10,6.741474
2,48_10,5.723892
2,42_10,5.285725
2,37_10,5.159008
2,11,4.526962
2,95_10,8.331574
2,96_10,8.363669
2,94_10,8.738787
