iteration,hit,distance
1,7,2.474527
1,1_7,2.483454
1,2_7,2.558172
1,3_7,2.538074
1,4_7,2.511881
1,5_7,2.586913
1,7_7,2.607714
1,6_7,2.589829
1,8_7,2.518499
1,9_7,2.592716
1,10_7,2.580634
1,11_7,2.661872
1,13_7,2.680422
1,12_7,2.666803
1,14_7,2.682734
1,15_7,2.775883
1,16_7,2.869675
1,17_7,2.88421
1,18_7,2.86208
1,19_7,2.828517
1,20_7,2.830577
1,21_7,2.860212
1,22_7,2.922922
1,23_7,2.923679
1,24_7,2.974855
1,25_7,2.938428
1,26_7,2.898604
1,6,1.880826
1,27_7,2.892905
1,28_7,2.921139
1,29_7,2.882284
1,30_7,2.867047
1,31_7,2.839189
1,8,3.467685
1,32_7,2.808318
1,34_7,2.931571
1,33_7,2.913088
1,35_7,2.881957
1,36_7,2.95287
1,38_7,2.927889
1,37_7,2.943155
1,39_7,2.958267
1,40_7,2.97834
1,41_7,2.96195
1,42_7,3.000334
1,43_7,3.00632
1,44_7,3.067303
1,45_7,3.054148
1,47_7,3.190924
1,46_7,3.205922
1,48_7,3.12695
1,50_7,3.127222
1,49_7,3.145094
1,51_7,3.076305
1,57_7,3.072827
1,54_7,3.09644
1,55_7,3.092562
1,58_7,3.21141
1,52_7,3.020845
1,53_7,3.060356
1,59_7,3.210321
1,56_7,3.052382
1,60_7,3.324789
1,61_7,3.32441
1,62_7,3.449763
1,64_7,3.593361
1,63_7,3.609428
1,65_7,3.570089
1,9,4.280458
1,66_7,3.540837
1,67_7,3.489275
1,69_7,3.576122
1,68_7,3.659022
1,70_7,3.530805
1,72_7,3.534542
1,71_7,3.556586
1,73_7,3.54351
1,5,1.341584
1,76_7,3.639727
1,75_7,3.605344
1,74_7,3.605867
1,77_7,3.844364
1,78_7,3.837246
1,80_7,3.858742
1,79_7,3.691054
1,81_7,3.86122
1,82_7,4.047569
1,83_7,4.083565
1,84_7,4.028908
1,85_7,4.203178
1,87_7,4.271364
1,86_7,4.219526
1,89_7,4.35098
1,91_7,4.374024
1,88_7,4.246364
1,90_7,4.347948
1,92_7,4.381282
