iteration,hit,distance
1,23,3.393157
1,1_23,3.398693
1,2_23,3.543188
1,3_23,3.572221
1,4_23,3.439782
1,5_23,3.424482
1,7_23,3.496506
1,6_23,3.486983
1,8_23,3.647555
1,9_23,3.763323
1,10_23,3.75391
1,22,3.455336
1,11_23,3.708816
1,24,3.815659
1,12_23,3.719013
1,13_23,3.802497
1,14_23,3.824358
1,16_23,3.832122
1,15_23,3.823568
1,21,3.072829
1,17_23,3.808092
1,18_23,3.796953
1,19_23,3.818932
1,20_23,3.680123
1,25,4.318908
1,21_23,3.81707
1,22_23,3.807729
1,23_23,3.937884
1,20,2.683478
1,24_23,3.984939
1,26_23,3.958372
1,25_23,3.974799
1,27_23,4.047075
1,28_23,4.219552
1,29_23,4.35483
1,30_23,4.548617
1,31_23,4.543533
1,33_23,4.581764
1,32_23,4.587245
1,34_23,4.590413
1,35_23,4.567107
1,26,5.321589
1,36_23,4.616504
1,19,2.196109
1,37_23,4.617284
1,38_23,4.62086
1,39_23,4.708027
1,41_23,4.583433
1,27,4.999116
1,43_23,4.553992
1,42_23,4.541923
1,44_23,4.564068
1,40_23,4.632027
1,47_23,4.701346
1,18,1.948106
1,45_23,4.58164
1,48_23,4.884677
1,46_23,4.746451
1,49_23,5.107882
1,50_23,5.191658
1,51_23,5.222716
1,55_23,5.429886
1,56_23,5.460693
1,53_23,5.414416
1,52_23,5.427564
1,57_23,5.359457
1,54_23,5.412856
1,58_23,5.54238
1,17,1.87913
1,28,4.645857
1,59_23,5.796296
1,60_23,5.710827
1,61_23,5.672842
1,62_23,5.462094
1,63_23,5.483393
1,16,1.805673
1,64_23,5.532185
1,65_23,5.501827
1,66_23,5.420813
1,67_23,5.456718
1,69_23,5.475459
1,29,5.070767
1,68_23,5.489581
1,70_23,5.213842
1,15,1.568941
1,71_23,5.205339
1,72_23,5.425126
1,73_23,5.447262
1,74_23,5.388816
1,76_23,5.399929
1,75_23,5.447924
1,77_23,5.591505
1,78_23,5.639624
1,30,5.73886
1,14,1.447205
1,79_23,5.618515
1,82_23,5.5448
1,81_23,5.543191
1,80_23,5.557809
1,84_23,5.321721
1,85_23,5.288664
1,83_23,5.53889
1,86_23,4.983471
1,31,5.829517
1,87_23,5.048763
1,88_23,5.071629
1,13,1.309768
1,89_23,5.100818
1,90_23,5.146448
1,92_23,4.904351
1,93_23,4.926429
1,91_23,5.133634
1,94_23,5.139381
1,95_23,5.357195
1,96_23,5.574133
1,99_23,5.700707
1,102_23,6.026718
1,97_23,5.803437
1,103_23,6.399237
1,106_23,6.618056
1,100_23,5.980608
1,12,1.17536
1,98_23,5.794522
1,32,6.592213
1,105_23,6.713141
1,104_23,6.698568
1,101_23,6.035656
1,107_23,6.996263
1,11,1.048511
1,108_23,7.015058
1,110_23,7.360167
1,109_23,7.363564
1,111_23,6.981826
1,112_23,6.958793
1,113_23,6.825968
1,114_23,7.117294
1,116_23,7.087475
1,117_23,7.115387
1,118_23,7.21622
1,115_23,7.154163
1,120_23,6.78666
1,119_23,6.823195
