iteration,hit,distance
1,6,1.581198
1,1_6,1.574179
1,2_6,1.534106
1,3_6,1.620586
1,4_6,1.617972
1,5_6,1.623981
1,6_6,1.671169
1,7_6,1.766822
1,8_6,1.766761
1,9_6,1.720753
1,12_6,1.734642
1,10_6,1.696283
1,5,1.207756
1,11_6,1.744903
1,7,1.763674
1,13_6,1.724177
1,14_6,1.827313
1,15_6,1.881982
1,16_6,1.874271
1,17_6,1.922137
1,18_6,1.933238
1,19_6,1.927455
1,20_6,1.982877
1,21_6,1.999686
1,22_6,2.019429
1,23_6,2.073678
1,24_6,2.043887
1,25_6,2.026773
1,26_6,2.055174
1,27_6,2.023981
1,28_6,2.016475
1,29_6,2.076574
1,4,0.708449
1,8,2.622594
1,30_6,2.10369
1,32_6,2.117167
1,31_6,2.109542
1,34_6,2.146292
1,33_6,2.176853
1,9,3.304172
1,35_6,2.172909
1,36_6,2.243107
1,3,0.420847
1,38_6,2.302579
1,37_6,2.30852
1,39_6,2.370368
1,40_6,2.440039
1,41_6,2.454273
1,42_6,2.543545
1,43_6,2.638299
1,44_6,2.644161
1,45_6,2.686889
1,10,3.713614
1,46_6,2.758093
1,48_6,2.795188
1,47_6,2.797618
1,49_6,2.830128
1,52_6,2.771327
1,51_6,2.76533
1,50_6,2.794858
1,2,0.124757
1,53_6,2.721419
1,54_6,2.800831
1,56_6,3.044884
1,55_6,2.903566
1,57_6,3.165953
1,58_6,3.16933
1,59_6,3.15953
1,60_6,3.154748
1,61_6,3.167723
1,63_6,3.077712
1,64_6,3.192679
1,62_6,3.194985
1,65_6,3.301232
1,67_6,3.345758
1,68_6,3.366259
1,66_6,3.391629
1,69_6,3.402554
1,76_6,3.675148
1,75_6,3.657431
1,74_6,3.637495
1,70_6,3.516602
1,11,5.350303
1,77_6,3.697101
1,71_6,3.653855
1,73_6,3.738702
1,72_6,3.666005
1,79_6,3.814267
1,78_6,3.682871
1,80_6,3.822503
1,83_6,3.917673
1,13,5.821073
1,82_6,3.872104
1,81_6,3.912187
1,84_6,4.061667
1,85_6,4.25503
1,90_6,4.486079
1,12,5.732985
1,91_6,4.505533
1,86_6,4.36826
1,88_6,4.382785
1,89_6,4.437885
1,92_6,4.554984
1,87_6,4.42163
1,101_6,4.664375
1,99_6,4.727375
1,102_6,4.760941
1,100_6,4.757016
1,103_6,4.747006
1,98_6,4.721851
1,93_6,4.60997
1,104_6,4.749354
1,96_6,4.484145
1,97_6,4.557851
1,95_6,4.602847
1,105_6,4.813534
1,110_6,4.755442
1,94_6,4.62394
1,108_6,5.007583
1,111_6,4.545891
1,115_6,4.444857
1,116_6,4.370712
1,114_6,4.471471
1,106_6,5.104976
1,107_6,5.1177
1,113_6,4.602448
1,109_6,5.020795
1,112_6,4.545771
1,117_6,4.198336
1,118_6,4.378195
1,14,8.483189
1,119_6,4.843613
1,120_6,4.887211
1,121_6,4.782788
1,122_6,4.808586
2,13_6,1.724177
2,12_6,1.734642
2,11_6,1.744903
2,14_6,1.827313
2,10_6,1.696283
2,9_6,1.720753
2,6_6,1.671169
2,15_6,1.881982
2,8_6,1.766761
2,7_6,1.766822
2,5_6,1.623981
2,4_6,1.617972
2,18_6,1.933238
2,16_6,1.874271
2,3_6,1.620586
2,17_6,1.922137
2,19_6,1.927455
2,1_6,1.574179
2,6,1.581198
2,2_6,1.534106
2,20_6,1.982877
2,25_6,2.026773
2,21_6,1.999686
2,23_6,2.073678
2,24_6,2.043887
2,22_6,2.019429
2,26_6,2.055174
2,27_6,2.023981
2,5,1.207756
2,32_6,2.117167
2,34_6,2.146292
2,28_6,2.016475
2,33_6,2.176853
2,30_6,2.10369
2,91_6,4.505533
2,31_6,2.109542
2,102_6,4.760941
2,92_6,4.554984
2,83_6,3.917673
2,29_6,2.076574
2,103_6,4.747006
2,90_6,4.486079
2,89_6,4.437885
2,84_6,4.061667
2,93_6,4.60997
2,98_6,4.721851
2,78_6,3.682871
2,82_6,3.872104
2,88_6,4.382785
2,104_6,4.749354
2,76_6,3.675148
2,81_6,3.912187
2,80_6,3.822503
2,87_6,4.42163
2,96_6,4.484145
2,86_6,4.36826
2,85_6,4.25503
2,95_6,4.602847
2,77_6,3.697101
2,79_6,3.814267
2,100_6,4.757016
2,101_6,4.664375
2,97_6,4.557851
2,99_6,4.727375
2,105_6,4.813534
2,56_6,3.044884
2,94_6,4.62394
2,75_6,3.657431
2,58_6,3.16933
2,55_6,2.903566
2,52_6,2.771327
2,57_6,3.165953
2,63_6,3.077712
2,59_6,3.15953
2,53_6,2.721419
2,61_6,3.167723
2,54_6,2.800831
2,64_6,3.192679
2,62_6,3.194985
2,65_6,3.301232
2,51_6,2.76533
2,60_6,3.154748
2,35_6,2.172909
2,69_6,3.402554
2,74_6,3.637495
2,68_6,3.366259
2,110_6,4.755442
2,107_6,5.1177
2,106_6,5.104976
2,73_6,3.738702
2,67_6,3.345758
2,50_6,2.794858
2,49_6,2.830128
2,4,0.708449
2,66_6,3.391629
2,36_6,2.243107
2,108_6,5.007583
2,72_6,3.666005
2,109_6,5.020795
2,48_6,2.795188
2,39_6,2.370368
2,38_6,2.302579
2,40_6,2.440039
2,70_6,3.516602
2,45_6,2.686889
2,47_6,2.797618
2,41_6,2.454273
2,37_6,2.30852
2,46_6,2.758093
2,71_6,3.653855
2,42_6,2.543545
2,111_6,4.545891
2,112_6,4.545771
2,115_6,4.444857
2,113_6,4.602448
2,114_6,4.471471
2,43_6,2.638299
2,116_6,4.370712
2,44_6,2.644161
2,117_6,4.198336
2,118_6,4.378195
2,119_6,4.843613
2,120_6,4.887211
2,7,1.763674
2,122_6,4.808586
2,121_6,4.782788
2,3,0.420847
2,124_6,4.808676
2,125_6,4.797303
2,123_6,4.746356
2,126_6,4.901845
2,128_6,4.957105
2,129_6,4.908413
2,127_6,5.019311
2,2,0.124757
2,130_6,5.078191
2,9,3.304172
2,132_6,5.34514
2,133_6,5.460906
2,10,3.713614
2,134_6,5.48091
2,11,5.350303
2,135_6,5.74863
2,13,5.821073
2,12,5.732985
2,136_6,5.709995
2,8,2.622594
2,131_6,5.329663
2,137_6,6.089457
2,138_6,6.150363
2,141_6,6.486856
2,139_6,6.428746
2,142_6,5.954199
2,140_6,6.449309
2,14,8.483189
2,143_6,6.08244
2,144_6,6.852602
2,146_6,6.820015
2,147_6,6.803933
2,145_6,6.823097
2,148_6,6.864733
2,149_6,6.769348
2,150_6,8.086259
2,15,8.236097
2,151_6,7.898781
2,152_6,6.997687
2,153_6,6.909946
2,155_6,6.225948
2,154_6,6.729005
2,156_6,6.238977
2,157_6,6.160096
2,158_6,6.080062
2,16,7.520509
2,159_6,6.056288
2,161_6,6.247721
2,160_6,6.199059
2,162_6,6.956215
2,163_6,6.744727
2,164_6,6.59549
2,165_6,6.555085
2,166_6,6.535815
2,167_6,6.470932
2,168_6,6.353354
2,170_6,6.658191
2,169_6,6.32761
2,1_17,7.182461
2,2_17,7.018676
2,171_6,6.479849
2,3_17,7.009198
2,17,7.138257
2,172_6,6.456922
2,4_17,7.130332
2,5_17,7.115544
2,173_6,6.08747
2,174_6,6.348037
2,6_17,8.00284
2,180_6,6.349554
2,8_17,8.373098
2,179_6,6.334686
2,175_6,6.378036
2,7_17,8.532585
2,176_6,6.398505
2,177_6,6.388836
2,186_6,6.656717
2,178_6,6.314999
2,181_6,7.194858
2,183_6,7.125582
2,189_6,6.058475
2,185_6,6.947343
2,182_6,7.042181
2,184_6,7.166052
2,9_17,6.962655
2,187_6,6.553152
2,188_6,6.527536
2,10_17,7.105785
2,190_6,6.203265
2,13_17,7.092976
2,12_17,7.137401
2,11_17,7.189849
2,14_17,7.337246
2,15_17,7.975315
2,191_6,6.102417
2,16_17,7.743488
2,192_6,6.568884
2,193_6,6.748495
2,17_17,7.711491
2,23_17,7.227892
2,24_17,7.270793
2,21_17,7.279935
2,22_17,7.28746
2,194_6,7.044887
2,196_6,6.817381
2,18_17,7.652796
2,195_6,6.954978
2,20_17,7.213241
2,19_17,7.36087
2,197_6,6.864273
2,27_17,7.547462
2,26_17,7.448006
2,25_17,7.280069
2,198_6,6.798805
2,28_17,7.681671
2,18,10.247447
2,29_17,7.609464
2,199_6,7.39285
2,200_6,7.476774
2,201_6,7.114032
2,30_17,7.681204
2,202_6,7.753257
2,203_6,7.544082
2,36_17,5.908753
2,35_17,5.920638
2,32_17,6.521662
2,33_17,6.231472
2,37_17,5.856224
2,34_17,6.107517
2,31_17,6.961863
2,38_17,5.879789
2,204_6,8.57959
2,206_6,9.088721
2,211_6,8.931062
2,209_6,9.163078
2,208_6,9.319583
2,205_6,9.09401
2,207_6,9.253855
2,210_6,9.162014
2,40_17,6.042198
2,39_17,5.99447
2,212_6,9.191818
2,42_17,6.174301
2,41_17,6.128994
2,214_6,7.984067
2,213_6,8.286324
2,43_17,6.254395
2,44_17,6.260338
3,12_6,1.734642
3,13_6,1.724177
3,11_6,1.744903
3,10_6,1.696283
3,6_6,1.671169
3,14_6,1.827313
3,9_6,1.720753
3,15_6,1.881982
3,8_6,1.766761
3,5_6,1.623981
3,7_6,1.766822
3,4_6,1.617972
3,3_6,1.620586
3,18_6,1.933238
3,16_6,1.874271
3,1_6,1.574179
3,6,1.581198
3,2_6,1.534106
3,19_6,1.927455
3,17_6,1.922137
3,25_6,2.026773
3,26_6,2.055174
3,20_6,1.982877
3,21_6,1.999686
3,23_6,2.073678
3,24_6,2.043887
3,22_6,2.019429
3,27_6,2.023981
3,103_6,4.747006
3,105_6,4.813534
3,104_6,4.749354
3,32_6,2.117167
3,91_6,4.505533
3,28_6,2.016475
3,102_6,4.760941
3,110_6,4.755442
3,92_6,4.554984
3,93_6,4.60997
3,95_6,4.602847
3,98_6,4.721851
3,30_6,2.10369
3,96_6,4.484145
3,34_6,2.146292
3,83_6,3.917673
3,84_6,4.061667
3,85_6,4.25503
3,107_6,5.1177
3,33_6,2.176853
3,29_6,2.076574
3,31_6,2.109542
3,106_6,5.104976
3,94_6,4.62394
3,97_6,4.557851
3,99_6,4.727375
3,90_6,4.486079
3,108_6,5.007583
