iteration,hit,distance
1,6,5.169717
1,1_6,5.06964
1,2_6,5.064988
1,3_6,5.294136
1,4_6,5.771234
1,5_6,6.218698
1,6_6,6.471257
1,7_6,6.949919
1,8_6,6.885439
1,5,4.160635
1,9_6,7.161171
1,10_6,7.139149
1,12_6,7.215382
1,13_6,7.191274
1,11_6,7.188435
1,14_6,7.592666
1,16_6,7.64607
1,15_6,7.555917
1,17_6,7.680304
1,18_6,7.615435
1,19_6,7.662329
1,20_6,8.174912
1,22_6,8.646477
1,21_6,8.623434
1,23_6,8.616821
1,25_6,8.445455
1,24_6,8.55327
1,28_6,8.927612
1,7,6.450208
1,26_6,8.945907
1,27_6,9.055842
1,29_6,9.165258
1,30_6,9.769091
1,31_6,9.726976
1,32_6,9.881384
1,33_6,10.085819
1,34_6,9.965595
1,35_6,10.086283
1,36_6,10.166804
1,37_6,9.394891
1,38_6,8.806111
1,39_6,8.963464
1,41_6,9.061932
1,40_6,8.994366
1,42_6,9.04656
1,43_6,9.130211
1,46_6,9.730649
1,45_6,9.723008
1,44_6,9.700599
1,47_6,9.900385
1,49_6,9.925414
1,48_6,9.998718
1,50_6,9.381176
1,51_6,9.642683
1,52_6,9.699317
1,53_6,9.873892
1,4,2.62653
1,54_6,9.840812
1,55_6,9.923004
1,56_6,9.745326
1,57_6,9.717912
1,61_6,9.706186
1,62_6,9.652421
1,60_6,9.622297
1,59_6,9.728495
1,58_6,9.795616
1,8,8.04768
1,3,1.980508
1,63_6,10.263552
1,64_6,10.203604
1,66_6,10.04168
1,67_6,10.060469
1,65_6,9.987278
1,68_6,9.925867
1,70_6,9.80526
1,69_6,9.756261
1,71_6,9.853279
1,72_6,9.881788
1,73_6,9.766213
1,74_6,9.725202
1,76_6,10.34399
1,77_6,10.433988
1,75_6,9.807851
1,78_6,12.117343
1,79_6,12.945458
1,80_6,12.859675
1,9,9.059646
1,81_6,14.575406
1,82_6,14.694794
1,83_6,14.579949
1,84_6,14.404451
1,85_6,14.574803
1,86_6,16.9278
1,87_6,15.236946
1,88_6,15.155211
1,89_6,17.266793
1,2,0.641511
1,91_6,16.554323
1,90_6,16.512767
1,94_6,16.336619
1,93_6,16.381932
1,92_6,16.557531
1,95_6,15.943738
1,96_6,15.981795
1,97_6,17.34934
1,98_6,17.815646
1,99_6,17.833258
1,101_6,23.432227
1,100_6,17.731141
1,102_6,20.757762
1,103_6,22.059964
1,107_6,30.062553
1,105_6,32.938086
1,106_6,27.115043
1,104_6,34.538776
1,108_6,34.538776
1,109_6,34.538776
1,111_6,34.538776
2,6,5.169717
2,1_6,5.06964
2,2_6,5.064988
2,3_6,5.294136
2,4_6,5.771234
2,5_6,6.218698
2,7_6,6.949919
2,12_6,7.215382
2,14_6,7.592666
2,8_6,6.885439
2,13_6,7.191274
2,17_6,7.680304
2,16_6,7.64607
2,6_6,6.471257
2,15_6,7.555917
2,37_6,9.394891
2,38_6,8.806111
2,28_6,8.927612
2,26_6,8.945907
2,18_6,7.615435
2,27_6,9.055842
2,35_6,10.086283
2,9_6,7.161171
2,10_6,7.139149
2,11_6,7.188435
2,29_6,9.165258
2,32_6,9.881384
2,36_6,10.166804
