iteration,hit,distance
1,10,3.980369
1,1_10,4.166121
1,3_10,4.156245
1,2_10,4.130675
1,4_10,4.120988
1,5_10,4.204303
1,6_10,4.220312
1,7_10,4.180958
1,8_10,4.163779
1,9_10,4.262514
1,10_10,4.438383
1,11_10,4.597651
1,12_10,4.5253
1,13_10,4.729003
1,14_10,4.739648
1,15_10,4.638861
1,16_10,4.639853
1,17_10,4.851122
1,9,2.742964
1,11,4.845272
1,18_10,4.789268
1,19_10,4.749359
1,20_10,4.899281
1,21_10,4.898959
1,22_10,4.864187
1,23_10,4.856397
1,24_10,4.911253
1,25_10,4.847162
1,26_10,4.833023
1,27_10,4.831958
1,28_10,4.838539
1,29_10,4.847567
1,30_10,4.848713
1,32_10,5.069371
1,31_10,5.090078
1,8,2.392505
1,33_10,5.31468
1,34_10,5.261314
1,35_10,5.53119
1,36_10,5.512443
1,12,5.682175
1,37_10,5.548083
1,39_10,5.682321
1,38_10,5.669682
1,40_10,5.681757
1,41_10,5.949222
1,42_10,5.686097
1,44_10,5.627588
1,43_10,5.681097
1,45_10,5.870766
1,46_10,5.865598
1,47_10,6.129933
1,48_10,6.166963
1,49_10,6.164668
1,50_10,6.422902
1,52_10,6.655759
1,51_10,6.723134
1,7,1.70933
1,53_10,6.656329
1,56_10,6.662025
1,54_10,6.762914
1,57_10,6.764605
1,55_10,6.704384
1,58_10,7.094064
1,59_10,7.120413
1,62_10,7.284168
1,61_10,7.144563
1,60_10,7.221034
1,63_10,7.573124
1,13,6.747331
1,64_10,7.641067
1,65_10,7.263335
1,67_10,7.24988
1,66_10,7.222295
1,68_10,7.095342
1,71_10,7.449051
1,69_10,7.430055
1,72_10,7.720048
1,70_10,7.514858
1,73_10,7.349614
1,74_10,7.336942
1,75_10,7.257589
1,6,1.460623
1,76_10,7.293969
1,77_10,7.291109
1,81_10,7.749877
1,78_10,7.837956
1,80_10,7.795676
1,79_10,7.836355
1,82_10,7.768292
1,83_10,7.764553
1,84_10,7.855257
1,85_10,7.457316
1,86_10,7.476552
1,14,7.971196
1,87_10,7.547877
1,88_10,8.033744
1,90_10,8.345915
1,89_10,8.352512
1,91_10,8.426984
1,94_10,9.405479
1,95_10,8.964276
1,93_10,9.514515
1,92_10,9.033729
1,96_10,8.996068
1,5,1.03915
1,97_10,9.569485
1,98_10,9.751509
1,99_10,9.737847
1,100_10,9.892058
1,101_10,9.298185
1,103_10,9.305916
1,104_10,9.32725
1,102_10,9.291398
1,105_10,9.806093
1,106_10,10.926808
1,107_10,10.943097
1,108_10,10.855671
1,109_10,10.940181
1,111_10,10.917645
1,112_10,10.950675
1,110_10,10.855422
1,4,0.694308
1,113_10,11.019237
1,114_10,11.08368
1,115_10,11.14305
1,15,12.072271
1,116_10,12.084079
1,119_10,13.429928
1,117_10,12.125837
1,118_10,13.660983
1,120_10,13.781635
1,121_10,14.06853
1,133_10,0.105361
1,124_10,0.105361
1,122_10,17.090801
1,126_10,15.429966
1,123_10,17.838494
1,125_10,15.490415
1,132_10,14.754849
1,128_10,14.684108
1,127_10,15.002673
1,131_10,15.141825
1,129_10,14.845962
1,134_10,34.538776
1,130_10,14.724143
1,16,13.764757
1,135_10,0.105361
1,136_10,34.538776
1,137_10,34.538776
1,138_10,34.538776
1,139_10,34.538776
1,140_10,34.538776
1,142_10,34.538776
1,141_10,34.538776
1,3,0.419466
1,145_10,34.538776
1,143_10,34.538776
1,144_10,34.538776
1,147_10,0.105361
1,146_10,0.105361
1,148_10,34.538776
1,150_10,34.538776
1,149_10,34.538776
1,151_10,34.538776
1,152_10,34.538776
1,156_10,34.538776
1,155_10,34.538776
1,154_10,34.538776
1,168_10,34.538776
1,153_10,34.538776
1,161_10,34.538776
1,164_10,34.538776
1,163_10,34.538776
1,165_10,34.538776
1,157_10,34.538776
1,162_10,34.538776
1,160_10,34.538776
1,167_10,34.538776
1,158_10,34.538776
1,159_10,34.538776
1,169_10,34.538776
1,166_10,34.538776
1,170_10,34.538776
1,17,22.212413
1,171_10,34.538776
1,182_10,34.538776
1,181_10,34.538776
1,179_10,34.538776
1,178_10,34.538776
1,180_10,34.538776
1,177_10,34.538776
1,172_10,34.538776
1,183_10,34.538776
1,184_10,34.538776
1,186_10,34.538776
1,185_10,34.538776
1,173_10,34.538776
1,174_10,34.538776
1,175_10,34.538776
1,176_10,34.538776
1,187_10,34.538776
1,189_10,34.538776
1,188_10,34.538776
1,191_10,34.538776
1,190_10,34.538776
1,192_10,34.538776
1,199_10,34.538776
1,198_10,34.538776
1,197_10,34.538776
1,193_10,34.538776
1,194_10,34.538776
1,196_10,34.538776
1,195_10,34.538776
1,204_10,34.538776
1,200_10,34.538776
1,203_10,34.538776
1,202_10,34.538776
