iteration,hit,distance
1,6,5.061042
1,1_6,4.963276
1,2_6,4.958713
1,3_6,5.180822
1,4_6,5.64339
1,5_6,6.075693
1,6_6,6.319603
1,7_6,6.781572
1,8_6,6.718524
1,5,4.081839
1,9_6,6.98419
1,10_6,6.962596
1,12_6,7.037242
1,13_6,7.013687
1,11_6,7.010781
1,14_6,7.401344
1,16_6,7.453487
1,15_6,7.365334
1,17_6,7.487238
1,18_6,7.42373
1,19_6,7.469734
1,20_6,7.965908
1,22_6,8.421028
1,21_6,8.398444
1,23_6,8.391905
1,25_6,8.223598
1,24_6,8.329529
1,28_6,8.685577
1,7,6.30393
1,26_6,8.703763
1,27_6,8.811553
1,29_6,8.916879
1,30_6,9.499159
1,31_6,9.457737
1,32_6,9.609262
1,33_6,9.80958
1,34_6,9.692221
1,35_6,9.810595
1,36_6,9.889041
1,37_6,9.1424
1,38_6,8.57528
1,39_6,8.729759
1,41_6,8.826412
1,40_6,8.760207
1,42_6,8.811267
1,43_6,8.89356
1,46_6,9.473902
1,45_6,9.466378
1,44_6,9.444261
1,47_6,9.639839
1,49_6,9.664408
1,48_6,9.736835
1,50_6,9.142242
1,51_6,9.39924
1,52_6,9.454888
1,53_6,9.625543
1,4,2.588804
1,54_6,9.592907
1,55_6,9.673738
1,56_6,9.498579
1,57_6,9.47163
1,61_6,9.460254
1,62_6,9.407239
1,60_6,9.37759
1,59_6,9.482145
1,58_6,9.548396
1,8,7.859418
1,3,1.956667
1,63_6,9.997451
1,64_6,9.938538
1,66_6,9.779861
1,67_6,9.798388
1,65_6,9.726198
1,68_6,9.66608
1,70_6,9.547569
1,69_6,9.499419
1,71_6,9.594124
1,72_6,9.622281
1,73_6,9.509624
1,74_6,9.469214
1,76_6,10.066254
1,77_6,10.154944
1,75_6,9.550662
1,78_6,11.775109
1,79_6,12.575632
1,80_6,12.491576
1,9,8.838805
1,81_6,14.15486
1,82_6,14.272691
1,83_6,14.160796
1,84_6,13.992874
1,85_6,14.161416
1,86_6,16.430087
1,87_6,14.801948
1,88_6,14.723461
1,89_6,16.754445
1,2,0.637669
1,91_6,16.080807
1,90_6,16.039892
1,94_6,15.867061
1,93_6,15.911928
1,92_6,16.085404
1,95_6,15.480681
1,96_6,15.518129
1,97_6,16.83733
1,98_6,17.288423
1,99_6,17.306187
1,101_6,22.712162
1,100_6,17.207114
1,102_6,20.156214
1,103_6,21.427329
1,107_6,29.155642
1,105_6,31.91872
1,106_6,26.312166
1,104_6,34.538776
1,108_6,34.538776
1,109_6,34.538776
1,111_6,34.538776
2,6,5.061042
2,1_6,4.963276
2,2_6,4.958713
2,3_6,5.180822
2,4_6,5.64339
2,5_6,6.075693
2,7_6,6.781572
2,12_6,7.037242
2,14_6,7.401344
2,8_6,6.718524
2,13_6,7.013687
2,17_6,7.487238
2,16_6,7.453487
2,6_6,6.319603
2,15_6,7.365334
2,37_6,9.1424
2,38_6,8.57528
2,28_6,8.685577
2,26_6,8.703763
2,18_6,7.42373
2,27_6,8.811553
2,35_6,9.810595
