iteration,hit,distance
1,74,3.626101
1,75,3.77512
1,1_74,3.636533
1,76,3.734257
1,2_74,3.4737
1,73,3.526234
1,77,3.725136
1,72,3.483951
1,78,4.120217
1,79,4.098898
1,80,4.279631
1,81,4.337824
1,82,4.308552
1,83,4.259117
1,3_74,3.826433
1,71,3.218545
1,4_74,3.833967
1,5_74,3.816561
1,6_74,3.955899
1,70,3.027109
1,7_74,4.117586
1,69,3.02808
1,68,3.047386
1,8_74,4.293277
1,84,4.560842
1,9_74,4.274947
1,85,4.769071
1,86,4.708892
1,10_74,4.400751
1,67,2.732213
1,87,4.516133
1,66,2.443185
1,88,4.708324
1,65,2.4232
1,64,2.468127
1,63,2.432821
1,89,4.683999
1,61,2.400412
1,62,2.42789
1,11_74,5.14097
1,60,2.386569
1,90,4.728145
1,12_74,5.371191
1,59,2.283747
1,91,4.657803
1,13_74,5.297539
1,58,2.327297
1,15_74,5.329839
1,14_74,5.29782
1,56,2.315262
1,16_74,5.585477
1,57,2.288097
1,92,4.468101
1,17_74,5.321134
1,18_74,5.301599
1,93,4.256063
1,55,2.396876
1,19_74,5.560534
1,20_74,5.577872
1,94,4.433153
1,21_74,5.548249
1,54,2.243981
1,53,2.217003
1,95,4.60702
1,22_74,5.725825
1,52,2.147011
1,96,4.764093
1,23_74,5.702963
1,50,2.167111
1,51,2.146346
1,24_74,5.982551
1,97,4.594147
1,49,2.102336
1,48,2.018501
1,98,4.646294
1,99,4.619434
1,47,2.014466
1,46,1.943441
1,45,1.877898
1,25_74,6.320163
1,44,1.901454
1,26_74,6.453232
1,27_74,6.548869
1,28_74,6.679402
1,100,5.186007
1,29_74,6.612654
1,43,1.662042
1,30_74,6.621638
1,31_74,6.739093
1,32_74,6.687772
1,33_74,6.664074
1,42,1.60711
1,34_74,7.008989
1,35_74,7.493968
1,40,1.520244
1,41,1.612072
1,37_74,7.349331
1,36_74,7.31406
1,39,1.466375
1,38_74,7.678015
1,39_74,7.662307
1,38,1.393547
1,41_74,8.065927
1,40_74,8.143367
1,42_74,8.070883
1,37,1.361886
1,101,6.074004
1,43_74,8.046108
1,36,1.36321
1,35,1.355153
1,44_74,8.068542
1,45_74,8.399944
1,102,6.057543
1,103,6.016988
1,34,1.339486
1,104,6.092559
1,105,6.087463
1,106,6.145169
1,46_74,8.325228
1,32,1.335763
1,33,1.287225
1,47_74,8.416593
1,107,6.485243
1,108,6.491345
1,30,0.962112
1,31,1.022891
1,48_74,8.430055
1,49_74,8.449522
1,109,6.493854
1,28,0.868657
1,50_74,8.53893
1,27,0.83195
1,29,0.900804
1,51_74,8.947529
1,110,6.852992
1,26,0.798446
1,54_74,10.035323
1,111,6.759329
1,25,0.742167
1,56_74,9.932301
1,55_74,9.992374
1,53_74,9.945564
1,52_74,9.970026
1,57_74,9.803791
1,112,7.402403
1,58_74,10.42584
1,24,0.716988
1,113,7.713067
1,114,7.695161
1,23,0.674601
1,21,0.606153
1,118,7.188787
1,115,7.448345
1,64_74,13.144811
1,22,0.630815
1,119,7.254587
1,116,7.256788
1,20,0.562545
1,124,7.715025
1,59_74,12.741873
1,117,7.254093
1,126,7.632458
1,123,7.734872
1,63_74,14.672386
1,61_74,14.529121
1,62_74,14.588025
1,60_74,12.866094
1,122,7.705843
1,125,7.600642
1,121,7.702933
1,120,7.685593
1,19,0.45122
1,18,0.4018
1,127,9.06511
1,17,0.367458
1,128,8.247019
1,129,8.295037
1,65_74,14.232319
1,132,7.928238
1,130,8.365468
1,133,8.388499
1,131,8.420873
1,16,0.347951
1,15,0.344289
1,136,9.409566
1,135,9.342137
1,137,9.45407
1,134,8.885635
1,14,0.27451
1,66_74,16.079964
1,138,9.561963
1,143,9.3508
1,139,9.614033
1,140,9.92427
1,141,9.878597
1,142,9.284663
1,67_74,15.753406
1,10,0.195778
1,13,0.26007
1,12,0.23436
1,11,0.221595
1,144,9.294177
1,9,0.183713
1,145,9.51351
1,68_74,15.639423
1,147,8.903737
1,70_74,15.935228
1,69_74,15.754399
1,146,9.416471
1,148,8.695908
1,71_74,15.460243
1,149,8.780574
1,150,9.241495
1,73_74,18.224614
1,155,9.570325
1,72_74,18.376623
1,74_74,18.081912
1,151,9.106678
1,153,10.023377
1,154,10.082968
1,84_74,20.437134
1,75_74,23.44009
2,74,3.626101
2,1_74,3.636533
2,77,3.725136
2,76,3.734257
2,75,3.77512
2,72,3.483951
2,73,3.526234
2,2_74,3.4737
2,78,4.120217
2,3_74,3.826433
2,79,4.098898
2,81,4.337824
2,71,3.218545
2,66,2.443185
2,80,4.279631
2,4_74,3.833967
2,10_74,4.400751
2,65,2.4232
2,69,3.02808
2,9_74,4.274947
2,83,4.259117
2,70,3.027109
2,8_74,4.293277
2,82,4.308552
2,68,3.047386
2,5_74,3.816561
2,6_74,3.955899
2,7_74,4.117586
2,67,2.732213
2,11_74,5.14097
2,64,2.468127
2,48,2.018501
2,12_74,5.371191
2,63,2.432821
2,62,2.42789
2,61,2.400412
2,47,2.014466
2,50,2.167111
2,45,1.877898
2,49,2.102336
2,46,1.943441
2,14_74,5.29782
2,60,2.386569
2,44,1.901454
2,16_74,5.585477
2,13_74,5.297539
2,15_74,5.329839
2,84,4.560842
2,54,2.243981
2,52,2.147011
2,51,2.146346
2,40,1.520244
2,17_74,5.321134
2,85,4.769071
2,53,2.217003
2,18_74,5.301599
2,43,1.662042
2,87,4.516133
2,55,2.396876
2,56,2.315262
2,39,1.466375
2,86,4.708892
2,42,1.60711
2,58,2.327297
2,38,1.393547
2,19_74,5.560534
2,88,4.708324
2,35,1.355153
2,59,2.283747
2,57,2.288097
2,34,1.339486
2,36,1.36321
2,41,1.612072
2,30,0.962112
2,37,1.361886
2,32,1.335763
2,89,4.683999
2,20_74,5.577872
2,29,0.900804
2,33,1.287225
2,31,1.022891
2,28,0.868657
2,21_74,5.548249
2,22_74,5.725825
2,91,4.657803
2,27,0.83195
2,92,4.468101
2,90,4.728145
2,26,0.798446
2,23_74,5.702963
2,27_74,6.548869
2,93,4.256063
2,25,0.742167
2,24_74,5.982551
2,28_74,6.679402
2,94,4.433153
2,42_74,8.070883
2,44_74,8.068542
2,29_74,6.612654
2,22,0.630815
2,26_74,6.453232
2,41_74,8.065927
2,24,0.716988
2,30_74,6.621638
2,43_74,8.046108
2,95,4.60702
2,23,0.674601
2,21,0.606153
2,25_74,6.320163
2,31_74,6.739093
2,45_74,8.399944
2,32_74,6.687772
2,35_74,7.493968
2,20,0.562545
2,40_74,8.143367
2,39_74,7.662307
2,96,4.764093
2,102,6.057543
2,106,6.145169
2,33_74,6.664074
2,103,6.016988
2,38_74,7.678015
2,104,6.092559
2,36_74,7.31406
2,37_74,7.349331
2,107,6.485243
2,101,6.074004
2,34_74,7.008989
2,47_74,8.416593
2,67_74,15.753406
2,98,4.646294
2,105,6.087463
2,66_74,16.079964
2,97,4.594147
2,100,5.186007
2,46_74,8.325228
2,99,4.619434
2,64_74,13.144811
2,18,0.4018
2,108,6.491345
2,65_74,14.232319
2,110,6.852992
2,51_74,8.947529
2,19,0.45122
2,109,6.493854
2,49_74,8.449522
2,54_74,10.035323
2,50_74,8.53893
2,68_74,15.639423
2,112,7.402403
2,111,6.759329
2,114,7.695161
2,74_74,18.081912
2,48_74,8.430055
2,17,0.367458
2,62_74,14.588025
2,63_74,14.672386
2,113,7.713067
2,69_74,15.754399
2,116,7.256788
2,56_74,9.932301
2,70_74,15.935228
2,55_74,9.992374
2,73_74,18.224614
2,115,7.448345
2,57_74,9.803791
2,71_74,15.460243
2,61_74,14.529121
2,53_74,9.945564
2,145,9.51351
2,118,7.188787
2,60_74,12.866094
2,59_74,12.741873
2,75_74,23.44009
2,52_74,9.970026
2,144,9.294177
2,117,7.254093
2,143,9.3508
2,58_74,10.42584
2,119,7.254587
2,72_74,18.376623
2,142,9.284663
2,147,8.903737
2,78_74,26.404452
2,77_74,34.538776
2,76_74,34.538776
2,83_74,29.13891
2,146,9.416471
2,84_74,20.437134
2,120,7.685593
2,85_74,19.150441
2,124,7.715025
2,140,9.92427
2,123,7.734872
2,121,7.702933
2,82_74,34.538776
2,122,7.705843
2,137,9.45407
2,126,7.632458
2,148,8.695908
2,141,9.878597
2,79_74,34.538776
2,80_74,34.538776
2,149,8.780574
2,132,7.928238
2,86_74,21.229466
2,127,9.06511
2,87_74,23.456728
2,88_74,22.468702
2,81_74,34.538776
2,136,9.409566
2,138,9.561963
2,150,9.241495
2,125,7.600642
2,139,9.614033
2,130,8.365468
2,128,8.247019
2,131,8.420873
2,133,8.388499
2,151,9.106678
2,129,8.295037
2,152,9.721706
2,135,9.342137
2,153,10.023377
2,134,8.885635
2,155,9.570325
2,89_74,15.853515
2,154,10.082968
2,92_74,14.634595
2,91_74,15.981962
2,90_74,15.828844
2,93_74,15.805399
2,16,0.347951
2,15,0.344289
2,94_74,15.809976
2,95_74,15.614764
2,156,10.103
2,14,0.27451
2,96_74,15.64362
2,157,9.962856
2,13,0.26007
2,159,10.41253
2,158,9.796248
2,160,10.375784
2,10,0.195778
2,11,0.221595
2,9,0.183713
2,12,0.23436
2,161,8.924179
2,162,10.044207
2,97_74,17.807708
2,163,10.043731
2,165,10.218348
2,164,10.047828
2,4,0.036074
2,98_74,20.326388
2,99_74,21.650472
2,2,0.013827
2,100_74,30.842472
2,3,0.021031
2,101_74,34.538776
2,166,10.22236
2,102_74,34.538776
2,8,0.16094
2,167,10.167873
2,7,0.149949
2,168,9.685291
2,103_74,22.242028
2,6,0.139879
2,5,0.129264
2,169,10.269338
2,104_74,22.401656
2,170,10.2534
2,171,10.615192
2,106_74,22.913829
2,107_74,23.200005
2,105_74,23.730822
2,172,11.581035
2,108_74,23.742173
2,173,11.753452
2,174,11.433733
2,109_74,24.888564
2,175,11.356063
2,111_74,24.936585
2,110_74,25.622285
2,113_74,19.915788
2,112_74,25.740008
2,114_74,21.097869
2,115_74,20.274226
2,176,11.574326
2,116_74,17.331377
2,177,11.738534
2,178,11.681413
2,179,11.768122
2,117_74,17.750694
2,118_74,17.727939
2,121_74,18.417682
2,185,12.57255
2,120_74,21.762403
2,119_74,18.719887
2,182,12.349793
2,180,12.99991
2,183,12.379687
2,184,12.436625
2,181,12.61893
2,186,12.323388
2,122_74,19.404602
2,124_74,18.458563
2,125_74,18.212285
2,123_74,19.010352
2,126_74,18.047386
2,187,13.186715
2,127_74,17.716038
2,128_74,18.388908
2,189,12.758213
2,188,12.824055
2,190,11.801082
2,191,12.840326
2,137_74,16.873155
2,192,12.414227
2,138_74,19.706317
2,193,12.509674
2,129_74,17.044324
2,130_74,16.958504
2,139_74,19.54421
2,194,12.464352
2,131_74,17.509241
2,132_74,17.810455
2,140_74,19.66387
2,133_74,18.329933
2,134_74,18.193512
2,195,13.736253
2,141_74,19.775817
2,142_74,19.718617
2,136_74,17.565389
2,135_74,19.390741
2,196,15.663015
2,143_74,20.808671
2,144_74,21.171368
2,146_74,19.724107
2,145_74,21.395642
2,147_74,20.475858
2,199,16.038836
2,197,16.01561
2,198,16.107117
2,148_74,20.617058
2,200,17.75458
2,149_74,20.908347
2,201,17.27514
2,150_74,20.746822
2,151_74,22.321732
2,155_74,25.745661
2,152_74,21.662706
2,153_74,23.017816
2,154_74,23.072802
2,156_74,32.544159
2,202,15.5743
2,205,15.623047
2,157_74,32.481554
2,208,14.742249
2,158_74,32.597445
2,204,15.560897
2,207,15.440892
2,203,15.961416
2,206,15.618545
2,160_74,33.211611
2,159_74,33.141702
2,212,15.803347
2,209,16.39304
2,211,16.212285
2,216,15.016821
2,215,14.711833
2,217,15.629323
2,210,16.650629
2,213,15.360171
2,214,15.280949
2,161_74,32.422198
2,162_74,33.047488
2,163_74,32.031462
2,164_74,30.893959
2,218,17.515162
2,219,16.120413
2,165_74,29.029665
2,166_74,27.170003
2,220,16.989223
3,77,3.725136
3,74,3.626101
3,1_74,3.636533
3,76,3.734257
3,78,4.120217
3,75,3.77512
3,72,3.483951
3,73,3.526234
3,2_74,3.4737
3,79,4.098898
3,81,4.337824
3,83,4.259117
3,82,4.308552
3,80,4.279631
3,71,3.218545
3,66,2.443185
3,3_74,3.826433
3,65,2.4232
3,69,3.02808
3,70,3.027109
3,68,3.047386
3,4_74,3.833967
3,9_74,4.274947
3,10_74,4.400751
3,67,2.732213
3,48,2.018501
3,12_74,5.371191
3,87,4.516133
3,8_74,4.293277
3,7_74,4.117586
3,11_74,5.14097
3,5_74,3.816561
3,145,9.51351
3,6_74,3.955899
3,88,4.708324
3,64,2.468127
3,84,4.560842
3,16_74,5.585477
3,147,8.903737
3,85,4.769071
3,63,2.432821
3,50,2.167111
3,15_74,5.329839
3,144,9.294177
3,14_74,5.29782
3,49,2.102336
3,146,9.416471
3,13_74,5.297539
3,17_74,5.321134
3,47,2.014466
3,62,2.42789
3,61,2.400412
3,18_74,5.301599
3,60,2.386569
3,143,9.3508
3,54,2.243981
3,45,1.877898
3,46,1.943441
3,112,7.402403
3,116,7.256788
3,86,4.708892
3,52,2.147011
3,51,2.146346
3,142,9.284663
3,148,8.695908
3,89,4.683999
3,55,2.396876
3,56,2.315262
3,114,7.695161
3,115,7.448345
3,44,1.901454
3,91,4.657803
3,113,7.713067
3,117,7.254093
3,19_74,5.560534
3,53,2.217003
3,58,2.327297
3,110,6.852992
3,118,7.188787
3,150,9.241495
3,108,6.491345
3,149,8.780574
