iteration,hit,distance
1,6,1.581198
1,1_6,1.574179
1,2_6,1.534105
1,3_6,1.620585
1,4_6,1.617972
1,5_6,1.623981
1,6_6,1.671169
1,7_6,1.766822
1,8_6,1.76676
1,9_6,1.720752
1,12_6,1.734642
1,10_6,1.696283
1,5,1.207756
1,11_6,1.744903
1,7,1.763674
1,13_6,1.724176
1,14_6,1.827312
1,15_6,1.881981
1,16_6,1.87427
1,17_6,1.922137
1,18_6,1.933237
1,19_6,1.927454
1,20_6,1.982876
1,21_6,1.999685
1,22_6,2.019428
1,23_6,2.073678
1,24_6,2.043887
1,25_6,2.026772
1,26_6,2.055173
1,27_6,2.02398
1,28_6,2.016474
1,29_6,2.076573
1,4,0.708449
1,8,2.622593
1,30_6,2.103689
1,32_6,2.117166
1,31_6,2.109541
1,34_6,2.146291
1,33_6,2.176852
1,9,3.304171
1,35_6,2.172908
1,36_6,2.243106
1,3,0.420847
1,38_6,2.302578
1,37_6,2.308519
1,39_6,2.370367
1,40_6,2.440039
1,41_6,2.454273
1,42_6,2.543544
1,43_6,2.638298
1,44_6,2.64416
1,45_6,2.686888
1,10,3.713613
1,46_6,2.758092
1,48_6,2.795187
1,47_6,2.797617
1,49_6,2.830127
1,52_6,2.771326
1,51_6,2.765329
1,50_6,2.794857
1,2,0.124757
1,53_6,2.721418
1,54_6,2.80083
1,56_6,3.044883
1,55_6,2.903565
1,57_6,3.165952
1,58_6,3.169329
1,59_6,3.159528
1,60_6,3.154747
1,61_6,3.167722
1,63_6,3.077711
1,64_6,3.192678
1,62_6,3.194984
1,65_6,3.301231
1,67_6,3.345756
1,68_6,3.366258
1,66_6,3.391628
1,69_6,3.402553
1,76_6,3.675147
1,75_6,3.65743
1,74_6,3.637493
1,70_6,3.5166
1,11,5.350301
1,77_6,3.6971
1,71_6,3.653854
1,73_6,3.738701
1,72_6,3.666003
1,79_6,3.814266
1,78_6,3.68287
1,80_6,3.822502
1,83_6,3.917671
1,13,5.82107
1,82_6,3.872102
1,81_6,3.912185
1,84_6,4.061665
1,85_6,4.255028
1,90_6,4.486077
1,12,5.732982
1,91_6,4.505531
1,86_6,4.368258
1,88_6,4.382783
1,89_6,4.437884
1,92_6,4.554982
1,87_6,4.421628
1,101_6,4.664373
1,99_6,4.727373
1,102_6,4.760939
1,100_6,4.757014
1,103_6,4.747004
1,98_6,4.721849
1,93_6,4.609968
1,104_6,4.749352
1,96_6,4.484143
1,97_6,4.55785
1,95_6,4.602845
1,105_6,4.813532
1,110_6,4.75544
1,94_6,4.623939
1,108_6,5.007581
1,111_6,4.545889
1,115_6,4.444855
1,116_6,4.37071
1,114_6,4.471469
1,106_6,5.104973
1,107_6,5.117698
1,113_6,4.602446
1,109_6,5.020793
1,112_6,4.54577
1,117_6,4.198335
1,118_6,4.378194
1,14,8.483183
1,119_6,4.843611
1,120_6,4.887209
1,121_6,4.782786
1,122_6,4.808584
2,13_6,1.724176
2,12_6,1.734642
2,11_6,1.744903
2,14_6,1.827312
2,10_6,1.696283
2,9_6,1.720752
2,6_6,1.671169
2,15_6,1.881981
2,8_6,1.76676
2,7_6,1.766822
2,5_6,1.623981
2,4_6,1.617972
2,18_6,1.933237
2,16_6,1.87427
2,3_6,1.620585
2,17_6,1.922137
2,19_6,1.927454
2,1_6,1.574179
2,6,1.581198
2,2_6,1.534105
2,20_6,1.982876
2,25_6,2.026772
2,21_6,1.999685
2,23_6,2.073678
2,24_6,2.043887
2,22_6,2.019428
2,26_6,2.055173
2,27_6,2.02398
2,5,1.207756
2,32_6,2.117166
2,34_6,2.146291
2,28_6,2.016474
2,33_6,2.176852
2,30_6,2.103689
2,91_6,4.505531
2,31_6,2.109541
2,102_6,4.760939
2,92_6,4.554982
2,83_6,3.917671
2,29_6,2.076573
2,103_6,4.747004
2,90_6,4.486077
2,89_6,4.437884
2,84_6,4.061665
2,93_6,4.609968
2,98_6,4.721849
2,78_6,3.68287
2,82_6,3.872102
2,88_6,4.382783
2,104_6,4.749352
2,76_6,3.675147
2,81_6,3.912185
2,80_6,3.822502
2,87_6,4.421628
2,96_6,4.484143
2,86_6,4.368258
2,85_6,4.255028
2,95_6,4.602845
2,77_6,3.6971
2,79_6,3.814266
2,100_6,4.757014
2,101_6,4.664373
2,97_6,4.55785
2,99_6,4.727373
2,105_6,4.813532
2,56_6,3.044883
2,94_6,4.623939
2,75_6,3.65743
2,58_6,3.169329
2,55_6,2.903565
2,52_6,2.771326
2,57_6,3.165952
2,63_6,3.077711
2,59_6,3.159528
2,53_6,2.721418
2,61_6,3.167722
2,54_6,2.80083
2,64_6,3.192678
2,62_6,3.194984
2,65_6,3.301231
2,51_6,2.765329
2,60_6,3.154747
2,35_6,2.172908
2,69_6,3.402553
2,74_6,3.637493
2,68_6,3.366258
2,110_6,4.75544
2,107_6,5.117698
2,106_6,5.104973
2,73_6,3.738701
2,67_6,3.345756
2,50_6,2.794857
2,49_6,2.830127
2,4,0.708449
2,66_6,3.391628
2,36_6,2.243106
2,108_6,5.007581
2,72_6,3.666003
2,109_6,5.020793
2,48_6,2.795187
2,39_6,2.370367
2,38_6,2.302578
2,40_6,2.440039
2,70_6,3.5166
2,45_6,2.686888
2,47_6,2.797617
2,41_6,2.454273
2,37_6,2.308519
2,46_6,2.758092
2,71_6,3.653854
2,42_6,2.543544
2,111_6,4.545889
2,112_6,4.54577
2,115_6,4.444855
2,113_6,4.602446
2,114_6,4.471469
2,43_6,2.638298
2,116_6,4.37071
2,44_6,2.64416
2,117_6,4.198335
2,118_6,4.378194
2,119_6,4.843611
2,120_6,4.887209
2,7,1.763674
2,122_6,4.808584
2,121_6,4.782786
2,3,0.420847
2,124_6,4.808674
2,125_6,4.797301
2,123_6,4.746355
2,126_6,4.901843
2,128_6,4.957103
2,129_6,4.908411
2,127_6,5.019309
2,2,0.124757
2,130_6,5.078189
2,9,3.304171
2,132_6,5.345138
2,133_6,5.460904
2,10,3.713613
2,134_6,5.480907
2,11,5.350301
2,135_6,5.748627
2,13,5.82107
2,12,5.732982
2,136_6,5.709992
2,8,2.622593
2,131_6,5.329661
2,137_6,6.089454
2,138_6,6.15036
2,141_6,6.486853
2,139_6,6.428742
2,142_6,5.954196
2,140_6,6.449305
2,14,8.483183
2,143_6,6.082436
2,144_6,6.852598
2,146_6,6.820011
2,147_6,6.803929
2,145_6,6.823094
2,148_6,6.86473
2,149_6,6.769344
2,150_6,8.086254
2,15,8.236091
2,151_6,7.898777
2,152_6,6.997683
2,153_6,6.909942
2,155_6,6.225945
2,154_6,6.729002
2,156_6,6.238974
2,157_6,6.160093
2,158_6,6.080059
2,16,7.520504
2,159_6,6.056285
2,161_6,6.247718
2,160_6,6.199056
2,162_6,6.956212
2,163_6,6.744724
2,164_6,6.595487
2,165_6,6.555082
2,166_6,6.535812
2,167_6,6.470929
2,168_6,6.353351
2,170_6,6.658187
2,169_6,6.327607
2,171_6,6.479846
2,17,7.138252
2,172_6,6.456919
2,173_6,6.087467
2,174_6,6.348034
2,180_6,6.349551
2,179_6,6.334683
2,175_6,6.378033
2,176_6,6.398502
2,177_6,6.388833
2,186_6,6.656714
2,178_6,6.314996
2,181_6,7.194855
2,183_6,7.125579
2,189_6,6.058473
2,185_6,6.94734
2,182_6,7.042177
2,184_6,7.166048
2,187_6,6.55315
2,188_6,6.527533
2,190_6,6.203262
2,191_6,6.102414
2,192_6,6.568881
2,193_6,6.748492
2,194_6,7.044884
2,196_6,6.817378
2,195_6,6.954975
2,197_6,6.86427
2,198_6,6.798801
2,18,10.247439
2,199_6,7.392846
2,200_6,7.47677
2,201_6,7.114029
2,202_6,7.753253
2,203_6,7.544078
2,204_6,8.579585
2,206_6,9.088716
2,211_6,8.931057
2,209_6,9.163073
2,208_6,9.319578
2,205_6,9.094004
2,207_6,9.253849
2,210_6,9.162009
2,212_6,9.191812
2,214_6,7.984062
2,213_6,8.286319
3,12_6,1.734642
3,14_6,1.827312
3,13_6,1.724176
3,11_6,1.744903
3,10_6,1.696283
3,15_6,1.881981
3,6_6,1.671169
3,9_6,1.720752
3,8_6,1.76676
3,5_6,1.623981
3,16_6,1.87427
3,18_6,1.933237
3,19_6,1.927454
3,17_6,1.922137
3,7_6,1.766822
3,4_6,1.617972
3,3_6,1.620585
3,20_6,1.982876
3,25_6,2.026772
3,21_6,1.999685
3,26_6,2.055173
3,1_6,1.574179
3,23_6,2.073678
3,6,1.581198
3,22_6,2.019428
3,24_6,2.043887
3,2_6,1.534105
3,27_6,2.02398
3,103_6,4.747004
3,105_6,4.813532
3,104_6,4.749352
3,102_6,4.760939
3,32_6,2.117166
3,110_6,4.75544
3,91_6,4.505531
3,28_6,2.016474
3,98_6,4.721849
3,93_6,4.609968
3,92_6,4.554982
3,96_6,4.484143
3,95_6,4.602845
3,34_6,2.146291
3,30_6,2.103689
3,83_6,3.917671
3,107_6,5.117698
3,33_6,2.176852
3,106_6,5.104973
3,84_6,4.061665
3,99_6,4.727373
3,97_6,4.55785
3,100_6,4.757014
3,85_6,4.255028
3,101_6,4.664373
3,31_6,2.109541
3,108_6,5.007581
3,94_6,4.623939
3,29_6,2.076573
3,109_6,5.020793
3,90_6,4.486077
3,86_6,4.368258
3,89_6,4.437884
3,82_6,3.872102
3,81_6,3.912185
3,87_6,4.421628
3,111_6,4.545889
3,113_6,4.602446
3,112_6,4.54577
3,80_6,3.822502
3,88_6,4.382783
3,115_6,4.444855
3,78_6,3.68287
3,114_6,4.471469
3,76_6,3.675147
3,79_6,3.814266
3,77_6,3.6971
3,116_6,4.37071
3,117_6,4.198335
3,75_6,3.65743
3,5,1.207756
3,118_6,4.378194
3,74_6,3.637493
3,73_6,3.738701
3,64_6,3.192678
3,58_6,3.169329
3,4,0.708449
3,56_6,3.044883
3,69_6,3.402553
3,35_6,2.172908
3,126_6,4.901843
3,65_6,3.301231
3,63_6,3.077711
3,57_6,3.165952
3,130_6,5.078189
3,128_6,4.957103
3,59_6,3.159528
3,119_6,4.843611
3,62_6,3.194984
3,68_6,3.366258
3,129_6,4.908411
3,61_6,3.167722
3,122_6,4.808584
