iteration,hit,distance
1,7,4.130768
1,1_7,4.144872
1,2_7,4.293188
1,3_7,4.265091
1,4_7,4.213346
1,5_7,4.360511
1,7_7,4.395347
1,6_7,4.369631
1,8_7,4.214505
1,9_7,4.364333
1,10_7,4.342126
1,11_7,4.505665
1,13_7,4.539946
1,12_7,4.514081
1,14_7,4.543616
1,15_7,4.731796
1,16_7,4.915493
1,17_7,4.937345
1,18_7,4.902112
1,19_7,4.848384
1,20_7,4.851932
1,21_7,4.893427
1,22_7,4.987144
1,23_7,4.987992
1,24_7,5.06635
1,25_7,5.004617
1,26_7,4.950273
1,6,2.929284
1,27_7,4.942507
1,28_7,4.981748
1,29_7,4.924568
1,30_7,4.90423
1,31_7,4.863327
1,8,6.152828
1,32_7,4.819708
1,34_7,5.063202
1,33_7,5.034209
1,35_7,4.99113
1,36_7,5.095052
1,38_7,5.058975
1,37_7,5.082272
1,39_7,5.102086
1,40_7,5.134001
1,41_7,5.111818
1,42_7,5.169596
1,43_7,5.17748
1,44_7,5.32839
1,45_7,5.310477
1,47_7,5.577596
1,46_7,5.60087
1,48_7,5.42299
1,50_7,5.423701
1,49_7,5.450144
1,51_7,5.347886
1,57_7,5.393235
1,54_7,5.433339
1,55_7,5.42877
1,58_7,5.697191
1,52_7,5.267124
1,53_7,5.32782
1,59_7,5.695518
1,56_7,5.366783
1,60_7,5.980119
1,61_7,5.980246
1,62_7,6.264846
1,64_7,6.557185
1,63_7,6.579785
1,65_7,6.526485
1,9,7.713243
1,66_7,6.485617
1,67_7,6.41022
1,69_7,6.713733
1,68_7,6.846089
1,70_7,6.644581
1,72_7,6.652734
1,71_7,6.686552
1,73_7,6.670801
1,5,1.934153
1,76_7,6.822438
1,75_7,6.769113
1,74_7,6.76928
1,77_7,7.36039
1,78_7,7.350017
1,80_7,7.384733
1,79_7,6.97839
1,81_7,7.38794
1,82_7,7.786798
1,83_7,7.83771
1,84_7,7.759093
1,85_7,8.186764
1,87_7,8.279018
1,86_7,8.208542
1,89_7,8.416971
1,91_7,8.45015
1,88_7,8.248602
1,90_7,8.414354
1,92_7,8.45966
1,93_7,8.389732
1,96_7,8.350632
1,95_7,8.424699
1,97_7,8.60991
1,94_7,8.392723
1,98_7,8.590743
1,10,9.071973
1,99_7,8.585197
1,100_7,8.55642
1,101_7,8.598456
1,103_7,8.514468
1,102_7,8.624417
1,104_7,8.337308
1,107_7,8.365985
1,105_7,8.344157
1,109_7,8.305029
1,106_7,8.382235
1,108_7,8.30558
1,110_7,8.320841
1,111_7,8.339121
1,112_7,8.823882
1,113_7,9.264991
1,114_7,9.283029
1,4,1.249481
1,115_7,9.838556
1,119_7,9.380593
1,118_7,9.273805
1,116_7,9.843116
1,11,10.386733
1,117_7,9.808705
1,120_7,9.447121
1,121_7,9.533539
1,122_7,9.447922
1,123_7,9.161453
1,125_7,9.078746
1,124_7,9.16303
1,126_7,9.067512
1,127_7,9.617951
1,128_7,9.567925
1,129_7,10.471707
1,131_7,10.543189
1,130_7,10.672698
1,132_7,10.595106
1,133_7,10.67482
1,134_7,10.791795
1,135_7,10.773956
1,12,20.980636
1,141_7,10.847926
1,142_7,10.851527
1,147_7,11.141697
1,3,0.664957
1,152_7,11.552271
1,144_7,10.850717
1,151_7,11.461397
1,149_7,11.341329
1,143_7,10.917405
1,153_7,11.336255
1,148_7,12.507636
1,150_7,11.359293
1,136_7,10.817435
1,140_7,10.833483
1,146_7,10.307331
1,139_7,10.799542
1,145_7,10.25097
1,155_7,12.100827
1,138_7,10.841361
1,154_7,12.247171
1,137_7,10.82303
1,156_7,11.972682
1,159_7,12.027461
1,158_7,11.823881
1,157_7,11.855229
1,162_7,11.293516
1,160_7,12.143281
1,161_7,11.105946
1,163_7,11.355358
1,165_7,11.596816
1,2,0.29913
1,164_7,11.325342
1,166_7,10.725229
1,13,11.414619
1,168_7,11.515587
1,167_7,11.453252
1,170_7,11.447122
1,169_7,11.433042
1,171_7,11.502062
1,174_7,12.944529
1,173_7,13.019114
1,178_7,13.309409
1,181_7,13.119973
1,175_7,12.730809
1,176_7,12.836882
1,172_7,11.77199
1,177_7,12.855626
1,180_7,13.193544
1,179_7,13.249452
1,182_7,15.383428
1,187_7,17.241002
1,188_7,17.531752
1,186_7,17.396745
1,185_7,16.244694
1,189_7,17.408447
1,183_7,16.119038
1,190_7,14.717624
1,197_7,15.066261
1,195_7,15.07195
1,201_7,16.25627
1,184_7,15.936978
1,191_7,14.770979
1,206_7,17.030176
1,194_7,15.186249
1,196_7,14.999578
1,193_7,14.992546
1,198_7,15.267784
1,202_7,15.924427
1,200_7,14.917942
2,8_7,4.214505
2,7,4.130768
2,9_7,4.364333
2,2_7,4.293188
2,1_7,4.144872
2,7_7,4.395347
2,13_7,4.539946
2,3_7,4.265091
2,10_7,4.342126
2,6_7,4.369631
2,14_7,4.543616
2,4_7,4.213346
2,5_7,4.360511
2,12_7,4.514081
2,11_7,4.505665
2,15_7,4.731796
2,16_7,4.915493
2,18_7,4.902112
2,17_7,4.937345
2,6,2.929284
2,20_7,4.851932
2,19_7,4.848384
2,21_7,4.893427
2,23_7,4.987992
2,22_7,4.987144
2,8,6.152828
2,24_7,5.06635
2,25_7,5.004617
2,26_7,4.950273
2,28_7,4.981748
2,27_7,4.942507
2,34_7,5.063202
2,30_7,4.90423
2,33_7,5.034209
2,29_7,4.924568
2,36_7,5.095052
2,32_7,4.819708
2,35_7,4.99113
2,31_7,4.863327
2,38_7,5.058975
2,39_7,5.102086
2,64_7,6.557185
2,37_7,5.082272
2,58_7,5.697191
2,76_7,6.822438
2,62_7,6.264846
2,59_7,5.695518
2,75_7,6.769113
2,77_7,7.36039
2,63_7,6.579785
2,61_7,5.980246
2,42_7,5.169596
2,74_7,6.76928
2,57_7,5.393235
2,60_7,5.980119
2,41_7,5.111818
2,67_7,6.41022
2,9,7.713243
2,65_7,6.526485
2,87_7,8.279018
2,43_7,5.17748
2,89_7,8.416971
2,66_7,6.485617
2,88_7,8.248602
2,54_7,5.433339
2,90_7,8.414354
2,73_7,6.670801
2,40_7,5.134001
2,91_7,8.45015
2,92_7,8.45966
2,44_7,5.32839
2,69_7,6.713733
2,56_7,5.366783
2,50_7,5.423701
2,78_7,7.350017
2,55_7,5.42877
2,47_7,5.577596
2,51_7,5.347886
2,79_7,6.97839
2,49_7,5.450144
2,45_7,5.310477
2,5,1.934153
2,68_7,6.846089
2,80_7,7.384733
2,81_7,7.38794
2,53_7,5.32782
2,70_7,6.644581
2,103_7,8.514468
2,48_7,5.42299
2,52_7,5.267124
2,95_7,8.424699
2,72_7,6.652734
2,86_7,8.208542
2,101_7,8.598456
2,93_7,8.389732
2,71_7,6.686552
2,83_7,7.83771
2,100_7,8.55642
2,46_7,5.60087
2,84_7,7.759093
2,94_7,8.392723
2,104_7,8.337308
2,97_7,8.60991
2,96_7,8.350632
2,85_7,8.186764
2,98_7,8.590743
2,102_7,8.624417
2,82_7,7.786798
2,114_7,9.283029
2,99_7,8.585197
2,10,9.071973
2,113_7,9.264991
2,112_7,8.823882
2,107_7,8.365985
2,108_7,8.30558
2,105_7,8.344157
2,109_7,8.305029
2,106_7,8.382235
2,115_7,9.838556
2,110_7,8.320841
2,111_7,8.339121
2,119_7,9.380593
2,120_7,9.447121
2,121_7,9.533539
2,122_7,9.447922
2,11,10.386733
2,116_7,9.843116
2,123_7,9.161453
2,117_7,9.808705
2,118_7,9.273805
2,124_7,9.16303
2,125_7,9.078746
2,127_7,9.617951
2,153_7,11.336255
2,126_7,9.067512
2,128_7,9.567925
2,152_7,11.552271
2,154_7,12.247171
2,129_7,10.471707
2,155_7,12.100827
