iteration,hit,distance
1,22,4.176851
1,1_22,4.131546
1,2_22,4.151137
1,3_22,4.126431
1,4_22,4.132129
1,5_22,4.10497
1,6_22,4.045769
1,7_22,3.977286
1,21,3.679553
1,8_22,3.833112
1,9_22,3.780885
1,10_22,3.825093
1,11_22,4.012235
1,12_22,3.983713
1,13_22,4.141936
1,14_22,4.07397
1,15_22,4.070074
1,16_22,4.172607
1,20,3.460111
1,17_22,4.176186
1,18_22,4.165902
1,23,5.423669
1,19_22,4.360399
1,20_22,4.297607
1,21_22,4.308281
1,23_22,4.402999
1,19,3.410447
1,22_22,4.344454
1,24_22,4.442693
1,26_22,4.178499
1,25_22,4.212369
1,27_22,4.127576
1,24,5.734784
1,28_22,4.136644
1,29_22,4.142343
1,31_22,4.278441
1,30_22,4.333539
1,18,3.099887
1,32_22,4.313498
1,33_22,4.500808
1,34_22,4.522938
1,17,2.925796
1,25,6.210799
1,37_22,4.520747
1,35_22,4.570971
1,38_22,4.723176
1,26,6.631023
1,36_22,4.743875
1,39_22,4.704255
1,16,2.726142
1,40_22,4.67216
1,41_22,4.656232
1,42_22,4.672543
1,27,7.218703
1,43_22,4.747993
1,44_22,4.801627
1,28,7.545476
1,29,7.681174
1,45_22,5.021329
1,15,2.239138
1,46_22,5.362727
1,47_22,5.271258
1,48_22,5.092252
1,14,2.126183
1,49_22,5.074987
1,50_22,5.122282
1,52_22,5.129065
1,30,8.183138
1,51_22,5.186565
1,13,1.805606
1,53_22,5.109101
1,31,8.803548
1,12,1.579784
1,54_22,5.157511
1,55_22,5.344301
1,57_22,5.244187
1,11,1.507538
1,56_22,5.368165
1,59_22,5.368718
1,32,8.305366
1,58_22,5.433326
1,60_22,5.408323
1,61_22,5.426403
1,62_22,5.684143
1,63_22,5.970447
1,64_22,5.715192
1,65_22,6.00479
1,67_22,6.202925
1,69_22,6.104963
1,66_22,6.123298
1,68_22,6.240922
1,70_22,6.17217
1,33,7.661607
1,71_22,6.422648
1,10,1.023557
1,34,7.677431
1,72_22,6.659162
1,74_22,7.104814
1,75_22,7.175204
1,73_22,6.963057
1,78_22,7.686648
1,35,7.425013
1,80_22,8.010149
1,76_22,7.268521
1,77_22,7.329917
1,79_22,8.125474
1,82_22,8.51481
1,81_22,8.460968
1,86_22,8.6184
1,83_22,8.636275
1,84_22,8.706124
1,85_22,8.748122
1,9,0.957668
1,88_22,8.726539
1,87_22,8.679593
1,89_22,8.747797
1,8,0.785834
1,90_22,8.487738
1,96_22,8.908212
1,97_22,8.94933
1,95_22,8.728204
1,7,0.579721
1,93_22,8.714868
1,94_22,8.706844
1,92_22,8.731386
1,91_22,8.717122
1,98_22,8.6889
1,99_22,8.703004
1,100_22,8.554102
1,6,0.462726
1,101_22,8.499326
1,103_22,8.493499
1,102_22,8.43808
1,104_22,8.399561
1,5,0.384186
1,105_22,8.822168
1,107_22,9.140829
1,106_22,9.094378
1,109_22,9.655029
1,108_22,9.700546
1,110_22,9.807363
1,36,12.12683
1,114_22,12.151014
1,111_22,10.631965
1,112_22,10.506161
1,3,0.125277
1,38,13.773654
1,4,0.269163
1,113_22,11.197421
1,2,0.035491
1,117_22,13.28529
1,115_22,13.370656
1,116_22,13.473485
1,37,12.52536
1,120_22,14.844676
1,119_22,14.784583
1,118_22,14.376347
1,123_22,14.62549
1,121_22,14.569651
1,122_22,14.702211
1,40,12.286381
1,39,15.024368
1,129_22,12.992186
1,128_22,14.015169
2,1_22,4.131546
2,22,4.176851
2,2_22,4.151137
2,3_22,4.126431
2,4_22,4.132129
2,6_22,4.045769
2,5_22,4.10497
2,7_22,3.977286
2,21,3.679553
2,10_22,3.825093
2,9_22,3.780885
2,14_22,4.07397
2,8_22,3.833112
2,15_22,4.070074
2,18_22,4.165902
2,17_22,4.176186
2,11_22,4.012235
2,16_22,4.172607
2,20,3.460111
2,23,5.423669
2,12_22,3.983713
2,13_22,4.141936
2,19_22,4.360399
2,20_22,4.297607
2,21_22,4.308281
2,23_22,4.402999
2,22_22,4.344454
2,19,3.410447
2,26_22,4.178499
2,24_22,4.442693
2,25_22,4.212369
2,27_22,4.127576
2,24,5.734784
2,18,3.099887
2,28_22,4.136644
2,25,6.210799
2,29_22,4.142343
2,32,8.305366
2,30_22,4.333539
2,31_22,4.278441
2,28,7.545476
2,17,2.925796
2,29,7.681174
2,32_22,4.313498
2,33_22,4.500808
2,31,8.803548
2,30,8.183138
2,26,6.631023
2,33,7.661607
2,34,7.677431
2,34_22,4.522938
2,27,7.218703
2,13,1.805606
2,35,7.425013
2,16,2.726142
2,15,2.239138
2,37_22,4.520747
2,35_22,4.570971
2,12,1.579784
2,10,1.023557
2,14,2.126183
2,11,1.507538
2,38_22,4.723176
2,36_22,4.743875
2,55_22,5.344301
2,44_22,4.801627
2,57_22,5.244187
2,54_22,5.157511
2,53_22,5.109101
2,43_22,4.747993
2,39_22,4.704255
2,59_22,5.368718
2,56_22,5.368165
2,48_22,5.092252
2,52_22,5.129065
2,58_22,5.433326
2,45_22,5.021329
2,9,0.957668
2,60_22,5.408323
2,41_22,4.656232
2,61_22,5.426403
2,40_22,4.67216
2,49_22,5.074987
2,42_22,4.672543
2,51_22,5.186565
