iteration,hit,distance
1,22,4.176536
1,1_22,4.131235
1,2_22,4.150824
1,3_22,4.12612
1,4_22,4.131818
1,5_22,4.104662
1,6_22,4.045466
1,7_22,3.97699
1,21,3.679293
1,8_22,3.832832
1,9_22,3.78061
1,10_22,3.824814
1,11_22,4.011937
1,12_22,3.983417
1,13_22,4.141622
1,14_22,4.073663
1,15_22,4.069767
1,16_22,4.172287
1,20,3.459871
1,17_22,4.175866
1,18_22,4.165583
1,23,5.423216
1,19_22,4.360058
1,20_22,4.297272
1,21_22,4.307945
1,23_22,4.402655
1,19,3.410214
1,22_22,4.344115
1,24_22,4.442345
1,26_22,4.17818
1,25_22,4.212046
1,27_22,4.127262
1,24,5.734286
1,28_22,4.136329
1,29_22,4.142028
1,31_22,4.278109
1,30_22,4.333202
1,18,3.099687
1,32_22,4.313163
1,33_22,4.500452
1,34_22,4.52258
1,17,2.925616
1,25,6.210257
1,37_22,4.52039
1,35_22,4.570608
1,38_22,4.722794
1,26,6.63043
1,36_22,4.743492
1,39_22,4.703874
1,16,2.72598
1,40_22,4.671783
1,41_22,4.655857
1,42_22,4.672167
1,27,7.218037
1,43_22,4.747611
1,44_22,4.80124
1,28,7.544771
1,29,7.680459
1,45_22,5.020916
1,15,2.23902
1,46_22,5.362278
1,47_22,5.270817
1,48_22,5.091833
1,14,2.126075
1,49_22,5.074569
1,50_22,5.121861
1,52_22,5.128643
1,30,8.182341
1,51_22,5.186137
1,13,1.805524
1,53_22,5.10868
1,31,8.802656
1,12,1.579717
1,54_22,5.157085
1,55_22,5.343853
1,57_22,5.243753
1,11,1.507475
1,56_22,5.367715
1,59_22,5.368268
1,32,8.304559
1,58_22,5.432869
1,60_22,5.407869
1,61_22,5.425948
1,62_22,5.683659
1,63_22,5.969929
1,64_22,5.714698
1,65_22,6.004264
1,67_22,6.202384
1,69_22,6.10443
1,66_22,6.122764
1,68_22,6.240378
1,70_22,6.17163
1,33,7.660865
1,71_22,6.422091
1,10,1.023521
1,34,7.676687
1,72_22,6.658573
1,74_22,7.104173
1,75_22,7.17456
1,73_22,6.962426
1,78_22,7.685956
1,35,7.424308
1,80_22,8.009411
1,76_22,7.26787
