iteration,hit,distance
1,6,5.230063
1,1_6,5.128703
1,2_6,5.124003
1,3_6,5.357076
1,4_6,5.842306
1,5_6,6.298248
1,6_6,6.555652
1,7_6,7.043679
1,8_6,6.978407
1,5,4.204335
1,9_6,7.25978
1,10_6,7.237523
1,12_6,7.314636
1,13_6,7.290222
1,11_6,7.287422
1,14_6,7.699311
1,16_6,7.75341
1,15_6,7.662155
1,17_6,7.787907
1,18_6,7.722289
1,19_6,7.76967
1,20_6,8.291421
1,22_6,8.772187
1,21_6,8.748892
1,23_6,8.74224
1,25_6,8.569202
1,24_6,8.678046
1,28_6,9.0627
1,7,6.531535
1,26_6,9.081052
1,27_6,9.192157
1,29_6,9.303862
1,30_6,9.919761
1,31_6,9.877268
1,32_6,10.033248
1,33_6,10.239936
1,34_6,10.11813
1,35_6,10.240087
1,36_6,10.321758
1,37_6,9.535741
1,38_6,8.934827
1,39_6,9.09375
1,41_6,9.193213
1,40_6,9.124899
1,42_6,9.177718
1,43_6,9.262108
1,46_6,9.873769
1,45_6,9.866067
1,44_6,9.8435
1,47_6,10.045605
1,49_6,10.070887
1,48_6,10.144664
1,50_6,9.514276
1,51_6,9.778245
1,52_6,9.835418
1,53_6,10.012159
1,4,2.647355
1,54_6,9.978839
1,55_6,10.061774
1,56_6,9.882727
1,57_6,9.855057
1,61_6,9.843138
1,62_6,9.788966
1,60_6,9.758582
1,59_6,9.865677
1,58_6,9.933269
1,8,8.152389
1,3,1.993621
1,63_6,10.411791
1,64_6,10.351277
1,66_6,10.187568
1,67_6,10.206501
1,65_6,10.132768
1,68_6,10.07065
1,70_6,9.948895
1,69_6,9.899435
1,71_6,9.99772
1,72_6,10.026418
1,73_6,9.909223
1,74_6,9.867886
1,76_6,10.49883
1,77_6,10.589538
1,75_6,9.951186
1,78_6,12.308256
1,79_6,13.151768
1,80_6,13.065034
1,9,9.182565
1,81_6,14.809993
1,82_6,14.930231
1,83_6,14.813739
1,84_6,14.63399
1,85_6,14.805322
1,86_6,17.205513
1,87_6,15.479552
1,88_6,15.395998
1,89_6,17.552678
1,2,0.643607
1,91_6,16.818456
1,90_6,16.776553
1,94_6,16.598555
1,93_6,16.644112
1,92_6,16.820873
1,95_6,16.202085
1,96_6,16.240479
1,97_6,17.63505
1,98_6,18.109874
1,99_6,18.127392
1,101_6,23.834385
1,100_6,18.023565
1,102_6,21.09367
1,103_6,22.413326
1,107_6,30.569875
1,105_6,33.508142
1,106_6,27.564023
1,104_6,34.538776
1,108_6,34.538776
1,109_6,34.538776
1,111_6,34.538776
2,6,5.230063
2,1_6,5.128703
2,2_6,5.124003
2,3_6,5.357076
2,4_6,5.842306
2,5_6,6.298248
2,7_6,7.043679
2,12_6,7.314636
2,14_6,7.699311
2,8_6,6.978407
2,13_6,7.290222
2,17_6,7.787907
2,16_6,7.75341
2,6_6,6.555652
2,15_6,7.662155
2,37_6,9.535741
2,38_6,8.934827
2,28_6,9.0627
2,26_6,9.081052
2,18_6,7.722289
2,27_6,9.192157
2,35_6,10.240087
2,9_6,7.25978
2,10_6,7.237523
2,11_6,7.287422
2,29_6,9.303862
2,32_6,10.033248
2,36_6,10.321758
2,33_6,10.239936
2,19_6,7.76967
2,31_6,9.877268
2,39_6,9.09375
2,34_6,10.11813
2,30_6,9.919761
2,25_6,8.569202
2,20_6,8.291421
2,40_6,9.124899
2,5,4.204335
2,41_6,9.193213
2,21_6,8.748892
2,50_6,9.514276
2,49_6,10.070887
2,23_6,8.74224
2,24_6,8.678046
2,43_6,9.262108
2,22_6,8.772187
2,42_6,9.177718
2,44_6,9.8435
2,45_6,9.866067
2,47_6,10.045605
2,48_6,10.144664
2,46_6,9.873769
2,51_6,9.778245
2,52_6,9.835418
2,53_6,10.012159
2,54_6,9.978839
2,66_6,10.187568
2,70_6,9.948895
2,67_6,10.206501
2,69_6,9.899435
2,65_6,10.132768
2,7,6.531535
2,58_6,9.933269
2,68_6,10.07065
2,59_6,9.865677
2,57_6,9.855057
2,56_6,9.882727
2,64_6,10.351277
2,55_6,10.061774
2,60_6,9.758582
2,61_6,9.843138
2,62_6,9.788966
2,71_6,9.99772
2,63_6,10.411791
2,72_6,10.026418
2,96_6,16.240479
2,95_6,16.202085
2,77_6,10.589538
2,94_6,16.598555
2,73_6,9.909223
2,78_6,12.308256
2,84_6,14.63399
2,85_6,14.805322
2,99_6,18.127392
2,74_6,9.867886
2,93_6,16.644112
2,88_6,15.395998
2,98_6,18.109874
2,3,1.993621
2,100_6,18.023565
2,87_6,15.479552
2,75_6,9.951186
2,76_6,10.49883
2,89_6,17.552678
2,97_6,17.63505
2,91_6,16.818456
2,90_6,16.776553
2,101_6,23.834385
2,102_6,21.09367
2,86_6,17.205513
2,79_6,13.151768
2,83_6,14.813739
2,92_6,16.820873
2,80_6,13.065034
2,8,8.152389
2,103_6,22.413326
2,82_6,14.930231
2,105_6,33.508142
2,81_6,14.809993
2,107_6,30.569875
2,106_6,27.564023
2,104_6,34.538776
2,108_6,34.538776
2,9,9.182565
2,110_6,34.538776
2,109_6,34.538776
2,111_6,34.538776
2,4,2.647355
2,112_6,34.538776
2,113_6,34.538776
2,116_6,34.538776
2,114_6,34.538776
2,115_6,34.538776
2,117_6,34.538776
2,118_6,34.538776
2,2,0.643607
2,119_6,34.538776
2,120_6,34.538776
2,121_6,34.538776
2,122_6,34.538776
2,123_6,34.538776
2,10,11.638291
2,124_6,34.538776
2,125_6,34.538776
2,126_6,34.538776
2,127_6,34.538776
2,128_6,34.538776
2,129_6,34.538776
2,11,26.524127
2,130_6,34.538776
2,131_6,34.538776
2,132_6,34.538776
2,133_6,34.538776
2,134_6,34.538776
2,12,28.19106
2,135_6,34.538776
2,136_6,34.256628
2,137_6,34.538776
2,138_6,34.538776
2,139_6,34.538776
2,140_6,34.538776
2,142_6,34.538776
2,141_6,34.538776
2,143_6,34.538776
2,145_6,34.538776
2,146_6,34.538776
2,144_6,34.538776
2,148_6,34.538776
2,147_6,34.538776
2,149_6,34.538776
2,150_6,34.538776
2,151_6,34.538776
3,6,5.230063
3,1_6,5.128703
3,2_6,5.124003
3,3_6,5.357076
3,102_6,21.09367
3,105_6,33.508142
3,103_6,22.413326
3,96_6,16.240479
3,100_6,18.023565
3,107_6,30.569875
3,99_6,18.127392
3,106_6,27.564023
3,98_6,18.109874
3,101_6,23.834385
3,95_6,16.202085
3,104_6,34.538776
3,97_6,17.63505
3,4_6,5.842306
3,94_6,16.598555
3,110_6,34.538776
3,111_6,34.538776
3,108_6,34.538776
3,112_6,34.538776
3,5_6,6.298248
3,113_6,34.538776
3,116_6,34.538776
3,93_6,16.644112
3,109_6,34.538776
3,114_6,34.538776
3,115_6,34.538776
3,16_6,7.75341
3,17_6,7.787907
3,14_6,7.699311
3,12_6,7.314636
3,13_6,7.290222
3,118_6,34.538776
3,15_6,7.662155
3,117_6,34.538776
3,5,4.204335
3,91_6,16.818456
3,18_6,7.722289
3,88_6,15.395998
3,8_6,6.978407
3,7_6,7.043679
3,90_6,16.776553
3,119_6,34.538776
3,37_6,9.535741
3,36_6,10.321758
3,84_6,14.63399
3,92_6,16.820873
3,26_6,9.081052
3,19_6,7.76967
3,89_6,17.552678
3,38_6,8.934827
3,28_6,9.0627
3,6_6,6.555652
3,85_6,14.805322
3,87_6,15.479552
3,35_6,10.240087
3,27_6,9.192157
3,122_6,34.538776
3,120_6,34.538776
3,11_6,7.287422
3,123_6,34.538776
3,29_6,9.303862
3,10_6,7.237523
3,32_6,10.033248
3,20_6,8.291421
3,9_6,7.25978
3,33_6,10.239936
3,31_6,9.877268
3,25_6,8.569202
3,39_6,9.09375
3,86_6,17.205513
3,70_6,9.948895
3,50_6,9.514276
3,34_6,10.11813
3,121_6,34.538776
3,124_6,34.538776
3,66_6,10.187568
3,67_6,10.206501
3,30_6,9.919761
3,49_6,10.070887
3,69_6,9.899435
3,21_6,8.748892
3,127_6,34.538776
3,125_6,34.538776
3,40_6,9.124899
3,23_6,8.74224
3,68_6,10.07065
3,65_6,10.132768
3,22_6,8.772187
3,24_6,8.678046
3,47_6,10.045605
3,3,1.993621
3,48_6,10.144664
3,41_6,9.193213
3,126_6,34.538776
3,51_6,9.778245
