iteration,hit,distance
1,6,1.581189
1,1_6,1.57417
1,2_6,1.534097
1,3_6,1.620576
1,4_6,1.617962
1,5_6,1.623971
1,6_6,1.671158
1,7_6,1.766811
1,8_6,1.766749
1,9_6,1.720742
1,12_6,1.734631
1,10_6,1.696273
1,5,1.20775
1,11_6,1.744892
1,7,1.763663
1,13_6,1.724166
1,14_6,1.827301
1,15_6,1.881969
1,16_6,1.874258
1,17_6,1.922124
1,18_6,1.933225
1,19_6,1.927442
1,20_6,1.982863
1,21_6,1.999672
1,22_6,2.019415
1,23_6,2.073664
1,24_6,2.043873
1,25_6,2.026759
1,26_6,2.05516
1,27_6,2.023967
1,28_6,2.016461
1,29_6,2.076559
1,4,0.708446
1,8,2.622575
1,30_6,2.103675
1,32_6,2.117152
1,31_6,2.109527
1,34_6,2.146276
1,33_6,2.176838
1,9,3.304145
1,35_6,2.172894
1,36_6,2.243091
1,3,0.420846
1,38_6,2.302562
1,37_6,2.308503
1,39_6,2.37035
1,40_6,2.440021
1,41_6,2.454255
1,42_6,2.543526
1,43_6,2.638279
1,44_6,2.644141
1,45_6,2.686869
1,10,3.713584
1,46_6,2.758072
1,48_6,2.795166
1,47_6,2.797596
1,49_6,2.830107
1,52_6,2.771305
1,51_6,2.765309
1,50_6,2.794836
1,2,0.124757
1,53_6,2.721398
1,54_6,2.800809
1,56_6,3.044859
1,55_6,2.903543
1,57_6,3.165927
1,58_6,3.169305
1,59_6,3.159504
1,60_6,3.154723
1,61_6,3.167698
1,63_6,3.077688
1,64_6,3.192653
1,62_6,3.19496
1,65_6,3.301205
1,67_6,3.34573
1,68_6,3.366231
1,66_6,3.391601
1,69_6,3.402526
1,76_6,3.675118
1,75_6,3.657401
1,74_6,3.637465
1,70_6,3.516574
1,11,5.350253
1,77_6,3.697071
1,71_6,3.653825
1,73_6,3.738672
1,72_6,3.665975
1,79_6,3.814236
1,78_6,3.682841
1,80_6,3.822471
1,83_6,3.917641
1,13,5.82101
1,82_6,3.872072
1,81_6,3.912154
1,84_6,4.061634
1,85_6,4.254994
1,90_6,4.486042
1,12,5.732926
1,91_6,4.505497
1,86_6,4.368224
1,88_6,4.382748
1,89_6,4.437849
1,92_6,4.554948
1,87_6,4.421594
1,101_6,4.664335
1,99_6,4.727334
1,102_6,4.7609
1,100_6,4.756975
1,103_6,4.746965
1,98_6,4.72181
1,93_6,4.609933
1,104_6,4.749313
1,96_6,4.484109
1,97_6,4.557815
1,95_6,4.60281
1,105_6,4.813493
1,110_6,4.7554
1,94_6,4.623903
1,108_6,5.007539
1,111_6,4.545851
1,115_6,4.444817
1,116_6,4.370673
1,114_6,4.471431
1,106_6,5.104931
1,107_6,5.117656
1,113_6,4.602407
1,109_6,5.020751
1,112_6,4.545731
1,117_6,4.198299
1,118_6,4.378156
1,14,8.483063
1,119_6,4.843568
1,120_6,4.887167
1,121_6,4.782748
1,122_6,4.808546
2,13_6,1.724166
2,12_6,1.734631
2,11_6,1.744892
2,14_6,1.827301
2,10_6,1.696273
2,9_6,1.720742
2,6_6,1.671158
2,15_6,1.881969
2,8_6,1.766749
2,7_6,1.766811
2,5_6,1.623971
2,4_6,1.617962
2,18_6,1.933225
2,16_6,1.874258
2,3_6,1.620576
2,17_6,1.922124
2,19_6,1.927442
2,1_6,1.57417
2,6,1.581189
2,2_6,1.534097
2,20_6,1.982863
2,25_6,2.026759
2,21_6,1.999672
2,23_6,2.073664
2,24_6,2.043873
2,22_6,2.019415
2,26_6,2.05516
2,27_6,2.023967
2,5,1.20775
2,32_6,2.117152
2,34_6,2.146276
2,28_6,2.016461
2,33_6,2.176838
2,30_6,2.103675
2,91_6,4.505497
2,31_6,2.109527
2,102_6,4.7609
2,92_6,4.554948
2,83_6,3.917641
2,29_6,2.076559
2,103_6,4.746965
2,90_6,4.486042
2,89_6,4.437849
2,84_6,4.061634
2,93_6,4.609933
2,98_6,4.72181
2,78_6,3.682841
2,82_6,3.872072
2,88_6,4.382748
2,104_6,4.749313
2,76_6,3.675118
2,81_6,3.912154
2,80_6,3.822471
2,87_6,4.421594
2,96_6,4.484109
2,86_6,4.368224
2,85_6,4.254994
2,95_6,4.60281
2,77_6,3.697071
2,79_6,3.814236
2,100_6,4.756975
2,101_6,4.664335
2,97_6,4.557815
2,99_6,4.727334
2,105_6,4.813493
2,56_6,3.044859
2,94_6,4.623903
2,75_6,3.657401
2,58_6,3.169305
2,55_6,2.903543
2,52_6,2.771305
2,57_6,3.165927
2,63_6,3.077688
2,59_6,3.159504
2,53_6,2.721398
2,61_6,3.167698
2,54_6,2.800809
