iteration,hit,distance
1,8,2.116768
1,1_8,2.170614
1,2_8,2.202082
1,3_8,2.268072
1,4_8,2.335499
1,5_8,2.549477
1,6_8,2.55823
1,7_8,2.550031
1,9_8,2.65236
1,9,2.673663
1,8_8,2.646662
1,10_8,2.73383
1,11_8,2.748819
1,12_8,2.708901
1,7,1.831784
1,13_8,2.814479
1,14_8,2.89442
1,15_8,2.906921
1,16_8,3.336067
1,17_8,3.429238
1,10,2.861684
1,18_8,3.447099
1,6,1.476089
1,19_8,3.920817
1,11,3.46655
1,20_8,3.897774
1,21_8,3.947286
1,22_8,4.048587
1,5,1.033638
1,23_8,4.040305
1,12,3.488601
1,24_8,4.181274
1,26_8,4.089646
1,25_8,4.146068
1,27_8,4.262135
1,28_8,4.434041
1,29_8,4.621195
1,31_8,4.874106
1,30_8,4.982185
1,32_8,5.047574
1,33_8,5.175711
1,34_8,5.382268
1,35_8,5.388562
1,36_8,5.429962
1,4,0.768324
1,37_8,5.684807
1,38_8,5.629774
1,40_8,5.518286
1,42_8,5.767263
1,39_8,5.664627
1,41_8,5.73361
1,43_8,5.770805
1,13,4.680555
1,44_8,5.758927
1,3,0.547123
1,45_8,6.003097
1,46_8,6.040817
1,47_8,6.030678
1,48_8,6.118001
1,49_8,6.401041
1,50_8,6.407366
1,14,5.314956
1,51_8,6.462619
1,52_8,6.519144
1,53_8,6.803712
1,2,0.271965
1,54_8,6.777648
1,55_8,6.777668
1,56_8,6.797057
1,57_8,6.784526
1,58_8,6.800781
1,15,6.471147
1,59_8,6.779998
1,60_8,7.063928
1,62_8,7.342759
1,61_8,7.147556
1,63_8,7.692154
1,68_8,8.007292
1,16,7.148426
1,65_8,7.768965
1,64_8,7.817808
1,67_8,8.020964
1,17,6.930749
1,69_8,8.349392
1,66_8,8.148424
1,71_8,8.390779
1,70_8,8.407739
1,72_8,8.470694
1,73_8,8.460427
1,18,8.12214
1,78_8,8.930204
1,77_8,8.968065
1,79_8,9.483522
1,76_8,8.959728
1,75_8,9.05904
1,80_8,9.547876
1,81_8,9.531763
1,74_8,9.099435
1,19,8.919244
1,82_8,9.659399
1,20,10.682805
1,83_8,9.51213
1,84_8,9.792028
1,85_8,10.107011
1,21,10.031029
1,86_8,10.147766
1,87_8,11.007932
1,88_8,10.933223
1,90_8,10.157898
1,89_8,10.789252
1,91_8,10.293796
1,22,10.539719
1,92_8,10.324787
1,93_8,10.054804
1,98_8,10.694712
1,94_8,10.737252
1,96_8,10.41878
1,99_8,11.260797
1,95_8,10.647918
1,97_8,10.605566
1,105_8,11.280243
1,102_8,11.299904
1,106_8,11.252581
1,101_8,11.249042
1,100_8,11.414023
1,107_8,13.567441
1,108_8,13.76327
1,118_8,11.881753
1,104_8,12.091702
1,103_8,12.088608
1,117_8,12.574055
2,8,2.116768
2,2_8,2.202082
2,3_8,2.268072
2,1_8,2.170614
2,4_8,2.335499
2,10,2.861684
2,6_8,2.55823
2,5_8,2.549477
2,22_8,4.048587
2,11,3.46655
2,20_8,3.897774
2,21_8,3.947286
2,12_8,2.708901
2,9_8,2.65236
2,10_8,2.73383
2,9,2.673663
2,13_8,2.814479
2,23_8,4.040305
2,7_8,2.550031
2,17_8,3.429238
2,14_8,2.89442
2,18_8,3.447099
2,19_8,3.920817
2,15_8,2.906921
2,11_8,2.748819
2,49_8,6.401041
2,12,3.488601
2,13,4.680555
2,50_8,6.407366
2,48_8,6.118001
2,47_8,6.030678
2,7,1.831784
2,16_8,3.336067
2,59_8,6.779998
2,62_8,7.342759
2,8_8,2.646662
2,51_8,6.462619
2,44_8,5.758927
2,40_8,5.518286
2,45_8,6.003097
2,52_8,6.519144
2,55_8,6.777668
2,24_8,4.181274
2,42_8,5.767263
2,41_8,5.73361
2,61_8,7.147556
2,60_8,7.063928
2,56_8,6.797057
2,53_8,6.803712
2,43_8,5.770805
2,46_8,6.040817
2,57_8,6.784526
2,25_8,4.146068
2,5,1.033638
2,63_8,7.692154
2,58_8,6.800781
2,26_8,4.089646
2,78_8,8.930204
2,64_8,7.817808
2,54_8,6.777648
2,79_8,9.483522
2,68_8,8.007292
2,80_8,9.547876
2,38_8,5.629774
2,37_8,5.684807
2,66_8,8.148424
2,65_8,7.768965
2,67_8,8.020964
2,15,6.471147
2,6,1.476089
2,71_8,8.390779
2,39_8,5.664627
2,81_8,9.531763
2,27_8,4.262135
2,69_8,8.349392
2,70_8,8.407739
2,73_8,8.460427
2,77_8,8.968065
2,76_8,8.959728
2,75_8,9.05904
2,28_8,4.434041
2,14,5.314956
2,31_8,4.874106
2,29_8,4.621195
2,72_8,8.470694
2,84_8,9.792028
2,32_8,5.047574
2,74_8,9.099435
2,85_8,10.107011
2,30_8,4.982185
2,83_8,9.51213
2,82_8,9.659399
2,35_8,5.388562
2,16,7.148426
2,36_8,5.429962
2,34_8,5.382268
2,86_8,10.147766
2,33_8,5.175711
2,87_8,11.007932
2,88_8,10.933223
2,4,0.768324
2,19,8.919244
2,89_8,10.789252
2,90_8,10.157898
2,91_8,10.293796
2,98_8,10.694712
2,17,6.930749
2,21,10.031029
2,97_8,10.605566
2,18,8.12214
2,92_8,10.324787
2,20,10.682805
2,93_8,10.054804
2,99_8,11.260797
2,94_8,10.737252
2,106_8,11.252581
2,96_8,10.41878
2,95_8,10.647918
2,105_8,11.280243
2,104_8,12.091702
2,101_8,11.249042
2,107_8,13.567441
2,102_8,11.299904
2,108_8,13.76327
2,100_8,11.414023
2,103_8,12.088608
2,109_8,15.633963
2,2,0.271965
2,3,0.547123
2,110_8,15.718799
2,111_8,15.948563
2,117_8,12.574055
2,115_8,13.520319
2,116_8,12.559288
2,112_8,16.15582
2,118_8,11.881753
2,114_8,14.035783
2,113_8,14.174269
2,119_8,12.859823
2,120_8,14.293393
2,22,10.539719
2,121_8,14.377576
2,122_8,15.384018
2,123_8,15.403155
2,124_8,15.935907
2,23,10.492523
2,125_8,17.415165
2,127_8,17.159266
2,126_8,17.146265
2,128_8,17.024964
2,129_8,16.579326
2,130_8,16.029609
2,131_8,17.156669
2,132_8,17.212209
2,133_8,17.013155
2,134_8,18.008482
2,135_8,16.747977
2,24,12.052754
2,136_8,16.601235
2,137_8,17.272462
2,138_8,17.124984
2,139_8,19.441583
2,140_8,19.364382
2,141_8,19.003338
2,147_8,18.731885
2,148_8,19.071142
2,146_8,19.162863
2,145_8,19.643637
2,149_8,18.882846
2,144_8,19.87952
2,142_8,19.95195
2,143_8,20.237512
2,25,14.711112
2,150_8,18.707916
2,26,15.534525
2,151_8,21.633866
2,152_8,22.198755
2,153_8,21.418378
2,154_8,21.403023
2,157_8,26.469051
2,156_8,23.562374
2,155_8,24.405014
2,158_8,22.940686
2,27,18.955505
2,162_8,22.189224
2,160_8,22.845805
2,163_8,22.460614
2,161_8,21.703955
2,159_8,22.421535
2,165_8,21.535502
2,164_8,22.265683
2,166_8,22.369783
2,167_8,24.103817
2,169_8,23.618329
2,168_8,24.399486
2,170_8,23.372868
2,171_8,22.622202
2,174_8,19.990063
2,172_8,22.633061
2,175_8,19.563588
2,173_8,22.94321
2,177_8,18.90052
2,181_8,21.107884
2,176_8,18.591485
2,180_8,21.246494
2,179_8,21.231579
2,178_8,20.134625
2,182_8,20.900001
2,28,34.538776
2,183_8,26.017309
2,185_8,27.847355
2,184_8,26.582929
2,186_8,28.073701
2,187_8,27.610706
2,188_8,26.739538
2,213_8,29.592939
2,192_8,28.753365
2,211_8,29.664067
2,193_8,28.580187
2,191_8,27.570022
2,190_8,26.952083
2,189_8,27.17929
2,204_8,29.117117
2,200_8,29.767335
2,214_8,29.976558
2,201_8,29.458458
2,208_8,30.604596
2,207_8,29.834801
2,209_8,31.086874
2,202_8,30.523357
2,199_8,30.598661
2,206_8,29.586657
2,210_8,29.424991
2,198_8,31.331952
2,196_8,32.017669
2,212_8,29.495514
2,205_8,28.613161
2,194_8,30.138001
2,197_8,32.491055
2,203_8,29.932383
2,216_8,31.231826
2,215_8,30.326159
2,195_8,32.468126
3,8,2.116768
3,2_8,2.202082
3,1_8,2.170614
3,3_8,2.268072
3,10,2.861684
3,4_8,2.335499
3,11,3.46655
3,6_8,2.55823
3,5_8,2.549477
3,13,4.680555
3,15,6.471147
3,12,3.488601
3,9,2.673663
3,19,8.919244
3,7,1.831784
3,21,10.031029
3,9_8,2.65236
3,7_8,2.550031
3,5,1.033638
3,12_8,2.708901
3,10_8,2.73383
3,22_8,4.048587
3,16,7.148426
3,6,1.476089
3,8_8,2.646662
3,21_8,3.947286
3,11_8,2.748819
3,20_8,3.897774
3,14,5.314956
3,13_8,2.814479
3,15_8,2.906921
3,14_8,2.89442
3,17_8,3.429238
3,17,6.930749
3,18_8,3.447099
3,23_8,4.040305
3,20,10.682805
3,19_8,3.920817
3,18,8.12214
3,16_8,3.336067
3,24_8,4.181274
3,50_8,6.407366
3,26_8,4.089646
3,25_8,4.146068
3,22,10.539719
3,49_8,6.401041
3,48_8,6.118001
3,47_8,6.030678
3,40_8,5.518286
3,41_8,5.73361
3,42_8,5.767263
3,43_8,5.770805
3,27_8,4.262135
3,45_8,6.003097
3,44_8,5.758927
3,38_8,5.629774
3,37_8,5.684807
3,39_8,5.664627
3,46_8,6.040817
3,55_8,6.777668
3,51_8,6.462619
3,78_8,8.930204
3,79_8,9.483522
3,56_8,6.797057
3,80_8,9.547876
3,28_8,4.434041
3,108_8,13.76327
3,85_8,10.107011
3,84_8,9.792028
3,4,0.768324
3,52_8,6.519144
3,29_8,4.621195
3,53_8,6.803712
3,59_8,6.779998
3,120_8,14.293393
3,62_8,7.342759
3,118_8,11.881753
3,106_8,11.252581
3,57_8,6.784526
3,31_8,4.874106
3,107_8,13.567441
3,81_8,9.531763
3,105_8,11.280243
3,123_8,15.403155
3,117_8,12.574055
3,83_8,9.51213
3,60_8,7.063928
3,32_8,5.047574
3,119_8,12.859823
3,58_8,6.800781
3,61_8,7.147556
3,54_8,6.777648
3,104_8,12.091702
3,124_8,15.935907
3,109_8,15.633963
3,99_8,11.260797
3,86_8,10.147766
3,30_8,4.982185
3,121_8,14.377576
3,77_8,8.968065
3,110_8,15.718799
3,116_8,12.559288
3,98_8,10.694712
3,68_8,8.007292
3,122_8,15.384018
3,64_8,7.817808
3,87_8,11.007932
3,63_8,7.692154
3,35_8,5.388562
3,114_8,14.035783
3,115_8,13.520319
3,82_8,9.659399
3,71_8,8.390779
3,36_8,5.429962
3,69_8,8.349392
3,34_8,5.382268
3,76_8,8.959728
3,67_8,8.020964
3,102_8,11.299904
3,66_8,8.148424
3,33_8,5.175711
3,103_8,12.088608
3,75_8,9.05904
3,65_8,7.768965
3,113_8,14.174269
3,111_8,15.948563
3,88_8,10.933223
3,97_8,10.605566
3,23,10.492523
3,112_8,16.15582
3,70_8,8.407739
3,101_8,11.249042
3,73_8,8.460427
3,174_8,19.990063
3,72_8,8.470694
3,91_8,10.293796
3,74_8,9.099435
3,127_8,17.159266
3,100_8,11.414023
3,89_8,10.789252
3,90_8,10.157898
3,149_8,18.882846
3,175_8,19.563588
3,173_8,22.94321
3,125_8,17.415165
3,24,12.052754
3,172_8,22.633061
3,126_8,17.146265
3,96_8,10.41878
3,147_8,18.731885
3,148_8,19.071142
3,171_8,22.622202
3,93_8,10.054804
3,25,14.711112
3,26,15.534525
3,165_8,21.535502
3,92_8,10.324787
3,163_8,22.460614
3,170_8,23.372868
3,94_8,10.737252
3,129_8,16.579326
3,131_8,17.156669
3,166_8,22.369783
3,95_8,10.647918
3,169_8,23.618329
3,146_8,19.162863
3,161_8,21.703955
3,150_8,18.707916
3,128_8,17.024964
3,162_8,22.189224
3,157_8,26.469051
3,167_8,24.103817
3,164_8,22.265683
3,160_8,22.845805
3,168_8,24.399486
3,130_8,16.029609
3,158_8,22.940686
3,177_8,18.90052
3,145_8,19.643637
3,153_8,21.418378
3,151_8,21.633866
3,132_8,17.212209
3,134_8,18.008482
3,159_8,22.421535
3,154_8,21.403023
3,156_8,23.562374
3,176_8,18.591485
3,152_8,22.198755
3,144_8,19.87952
3,133_8,17.013155
3,155_8,24.405014
3,178_8,20.134625
3,179_8,21.231579
3,143_8,20.237512
3,181_8,21.107884
3,180_8,21.246494
3,139_8,19.441583
3,135_8,16.747977
3,141_8,19.003338
3,140_8,19.364382
3,3,0.547123
3,142_8,19.95195
3,138_8,17.124984
3,137_8,17.272462
3,182_8,20.900001
3,187_8,27.610706
3,136_8,16.601235
3,27,18.955505
3,186_8,28.073701
3,183_8,26.017309
3,185_8,27.847355
3,184_8,26.582929
3,2,0.271965
3,200_8,29.767335
3,196_8,32.017669
3,201_8,29.458458
3,199_8,30.598661
3,197_8,32.491055
3,198_8,31.331952
3,193_8,28.580187
