iteration,hit,distance
1,8,2.148205
1,1_8,2.203419
1,2_8,2.235524
1,3_8,2.303123
1,4_8,2.372486
1,5_8,2.591927
1,6_8,2.600891
1,7_8,2.592461
1,9_8,2.697475
1,9,2.719357
1,8_8,2.691552
1,10_8,2.781162
1,11_8,2.796421
1,12_8,2.755728
1,7,1.856981
1,13_8,2.864016
1,14_8,2.946261
1,15_8,2.959028
1,16_8,3.400261
1,17_8,3.496308
1,10,2.912821
1,18_8,3.514518
1,6,1.49434
1,19_8,4.000271
1,11,3.534991
1,20_8,3.97676
1,21_8,4.027217
1,22_8,4.132066
1,5,1.044414
1,23_8,4.123624
1,12,3.557689
1,24_8,4.268795
1,26_8,4.175195
1,25_8,4.232864
1,27_8,4.35282
1,28_8,4.529696
1,29_8,4.722508
1,31_8,4.984167
1,30_8,5.094204
1,32_8,5.163025
1,33_8,5.295722
1,34_8,5.508273
1,35_8,5.514672
1,36_8,5.556742
1,4,0.775362
1,37_8,5.823778
1,38_8,5.767666
1,40_8,5.651415
1,42_8,5.907942
1,39_8,5.803176
1,41_8,5.873531
1,43_8,5.911699
1,13,4.785575
1,44_8,5.899398
1,3,0.55118
1,45_8,6.150639
1,46_8,6.189141
1,47_8,6.178842
1,48_8,6.267671
1,49_8,6.559113
1,50_8,6.565581
1,14,5.440683
1,51_8,6.621703
1,52_8,6.678974
1,53_8,6.972218
1,2,0.273034
1,54_8,6.945845
1,55_8,6.945842
1,56_8,6.965536
1,57_8,6.952707
1,58_8,6.969047
1,15,6.6297
1,59_8,6.947951
1,60_8,7.24014
1,62_8,7.522528
1,61_8,7.324913
1,63_8,7.882634
1,68_8,8.209017
1,16,7.32437
1,65_8,7.960587
1,64_8,8.00994
1,67_8,8.222774
1,17,7.109952
1,69_8,8.561217
1,66_8,8.351211
1,71_8,8.602538
1,70_8,8.619912
1,72_8,8.683021
1,73_8,8.675613
1,18,8.339787
1,78_8,9.156933
1,77_8,9.194708
1,79_8,9.728953
1,76_8,9.186576
1,75_8,9.28652
1,80_8,9.793708
1,81_8,9.77758
1,74_8,9.327162
1,19,9.151928
1,82_8,9.905487
1,20,10.969517
1,83_8,9.757685
1,84_8,10.040641
1,85_8,10.357038
1,21,10.306347
1,86_8,10.397883
1,87_8,11.270631
1,88_8,11.195886
1,90_8,10.405523
1,89_8,11.056293
1,91_8,10.540923
1,22,10.812231
1,92_8,10.571794
1,93_8,10.301422
1,98_8,10.959434
1,94_8,11.002008
1,96_8,10.682604
1,99_8,11.543343
1,95_8,10.912639
1,97_8,10.870363
1,105_8,11.56729
1,102_8,11.590409
1,106_8,11.542064
1,101_8,11.539685
1,100_8,11.705958
1,107_8,13.932549
1,108_8,14.129075
1,118_8,12.214395
1,104_8,12.402804
1,103_8,12.398236
1,117_8,12.910912
2,8,2.148205
