iteration,hit,distance
1,74,3.627129
1,75,3.776212
1,1_74,3.637565
1,76,3.735334
1,2_74,3.474666
1,73,3.527216
1,77,3.72621
1,72,3.484918
1,78,4.121474
1,79,4.100148
1,80,4.280961
1,81,4.339191
1,82,4.30991
1,83,4.260458
1,3_74,3.827559
1,71,3.219402
1,4_74,3.835094
1,5_74,3.817681
1,6_74,3.957082
1,70,3.027886
1,7_74,4.118843
1,69,3.028857
1,68,3.048171
1,8_74,4.294617
1,84,4.562305
1,9_74,4.276281
1,85,4.770628
1,86,4.710432
1,10_74,4.402151
1,67,2.732876
1,87,4.517588
1,66,2.443739
1,88,4.709867
1,65,2.423747
1,64,2.468687
1,63,2.433371
1,89,4.685529
1,61,2.40095
1,62,2.428437
1,11_74,5.142751
1,60,2.387105
1,90,4.729692
1,12_74,5.373098
1,59,2.28425
1,91,4.659327
1,13_74,5.299412
1,58,2.327813
1,15_74,5.331721
1,14_74,5.299692
1,56,2.315773
1,16_74,5.587483
1,57,2.2886
1,92,4.469538
1,17_74,5.323012
1,18_74,5.303467
1,93,4.257404
1,55,2.397413
1,19_74,5.562523
1,20_74,5.579869
1,94,4.434577
1,21_74,5.550235
1,54,2.244465
1,53,2.217479
1,95,4.608524
1,22_74,5.727905
1,52,2.147462
1,96,4.765673
1,23_74,5.705036
1,50,2.167567
1,51,2.146797
1,24_74,5.984762
1,97,4.59567
1,49,2.10277
1,48,2.018908
1,98,4.647832
1,99,4.620959
1,47,2.014871
1,46,1.943824
1,45,1.878262
1,25_74,6.322582
1,44,1.901825
1,26_74,6.455702
1,27_74,6.551374
1,28_74,6.681945
1,100,5.187775
1,29_74,6.61512
1,43,1.662343
1,30_74,6.624108
1,31_74,6.741592
1,32_74,6.690259
1,33_74,6.666556
1,42,1.607395
1,34_74,7.011639
1,35_74,7.49692
1,40,1.520506
1,41,1.61236
1,37_74,7.352246
1,36_74,7.316964
1,39,1.466622
1,38_74,7.681094
1,39_74,7.665381
1,38,1.393777
1,41_74,8.069217
1,40_74,8.146678
1,42_74,8.074173
1,37,1.362111
1,101,6.076192
1,43_74,8.049392
1,36,1.363439
1,35,1.35538
1,44_74,8.071835
1,45_74,8.403414
1,102,6.059721
1,103,6.019155
1,34,1.339708
1,104,6.094748
1,105,6.089649
1,106,6.147374
1,46_74,8.328681
1,32,1.335982
1,33,1.287432
1,47_74,8.420065
1,107,6.487591
1,108,6.493699
1,30,0.962257
1,31,1.023049
1,48_74,8.433533
1,49_74,8.453002
1,109,6.496209
1,28,0.868782
1,50_74,8.54243
1,27,0.832068
1,29,0.900937
1,51_74,8.951259
1,110,6.855489
1,26,0.798555
1,54_74,10.039527
1,111,6.761804
1,25,0.742265
1,56_74,9.936483
1,55_74,9.996566
1,53_74,9.949755
1,52_74,9.97422
1,57_74,9.807946
1,112,7.40519
1,58_74,10.430365
1,24,0.717082
1,113,7.716095
1,114,7.698183
1,23,0.674689
1,21,0.606226
1,118,7.191678
1,115,7.451308
1,64_74,13.150552
1,22,0.630893
1,119,7.257496
1,116,7.259696
1,20,0.56261
1,124,7.718028
1,59_74,12.74741
1,117,7.257002
1,126,7.635445
1,123,7.737881
1,63_74,14.678789
1,61_74,14.535524
1,62_74,14.594426
1,60_74,12.871679
1,122,7.708843
1,125,7.603618
1,121,7.705933
1,120,7.688748
1,19,0.451263
1,18,0.401837
1,127,9.068939
1,17,0.367489
1,128,8.250387
1,129,8.298418
1,65_74,14.238561
1,132,7.931417
1,130,8.368865
1,133,8.391919
1,131,8.424286
1,16,0.347979
1,15,0.344315
1,136,9.413435
1,135,9.345995
1,137,9.457949
1,134,8.889271
1,14,0.274528
1,66_74,16.087008
1,138,9.565863
1,143,9.354554
1,139,9.61795
1,140,9.928249
1,141,9.882571
1,142,9.288406
1,67_74,15.76042
1,10,0.195787
1,13,0.260086
1,12,0.234373
1,11,0.221606
1,144,9.297914
1,9,0.18372
1,145,9.5173
1,68_74,15.646417
1,147,8.907249
1,70_74,15.942223
1,69_74,15.761393
1,146,9.420245
1,148,8.699372
1,71_74,15.46715
1,149,8.78405
1,150,9.245207
1,73_74,18.232491
1,155,9.574274
1,72_74,18.384509
1,74_74,18.089701
1,151,9.110366
1,153,10.027598
1,154,10.087203
1,84_74,20.44594
1,75_74,23.450485
2,74,3.627129
2,1_74,3.637565
2,77,3.72621
2,76,3.735334
2,75,3.776212
