1,1
1,2
1,3
1,4
1,5
1,7
1,6
1,8
1,9
1,10
1,11
1,12
1,13
1,14
1,15
1,16
1,17
1,18
1,19
1,20
1,21
2,7
2,13
2,8
2,12
2,14
2,11
2,15
2,9
2,10
2,16
2,18
2,19
2,17
2,6
2,5
2,20
2,4
2,21
2,22
2,2
2,3
2,23
2,1
2,24
2,25
2,26
2,27
2,28
2,29
2,30
2,31
2,32
2,33
2,34
2,35
2,36
3,24
3,25
3,23
3,21
3,20
3,28
3,19
3,26
3,22
3,27
3,18
3,29
3,17
3,14
3,16
3,13
3,15
3,31
3,30
3,8
3,11
3,32
3,12
3,7
3,10
3,9
3,33
3,34
3,6
3,35
3,5
3,4
3,36
3,2
3,3
3,37
3,38
3,1
3,39
3,40
3,41
3,42
3,43
3,44
3,45
3,46
3,47
3,48
3,49
3,50
3,51
3,52
3,53
3,54
4,24
4,23
4,25
4,21
4,28
4,20
4,19
4,18
4,22
4,27
4,26
4,17
4,13
4,29
4,31
4,16
4,14
4,15
4,8
4,11
4,30
4,32
4,12
4,33
4,40
4,42
4,41
4,10
4,38
4,43
4,46
4,9
4,7
4,39
4,45
4,47
4,44
4,37
4,35
4,34
4,36
4,48
4,49
4,51
4,50
4,6
4,5
4,52
4,4
4,53
4,2
4,3
4,54
4,1
4,55
4,56
4,58
4,57
4,59
4,60
4,61
4,62
4,63
4,64
4,65
4,66
4,67
4,69
4,68
5,24
5,25
5,23
5,28
5,21
5,27
5,20
5,26
5,13
5,18
5,22
5,29
5,19
5,17
5,14
5,31
5,15
5,16
5,12
5,11
5,30
5,43
5,8
5,46
5,32
5,47
5,10
5,42
5,33
5,44
5,38
5,40
5,51
5,48
5,7
5,9
5,45
5,41
5,39
5,52
5,53
5,37
5,49
5,50
5,54
5,36
5,35
5,34
5,58
5,55
5,59
5,56
5,6
5,61
5,60
5,62
5,5
5,63
5,4
5,2
5,64
5,57
5,3
5,66
5,65
5,67
5,1
5,68
5,69
5,70
5,71
5,72
5,74
5,73
5,75
5,76
5,77
5,78
5,79
5,80
6,24
6,25
6,23
6,28
6,21
6,27
6,20
6,26
6,13
6,18
6,22
6,19
6,17
6,29
6,14
6,15
6,16
6,12
6,11
6,31
6,8
6,30
6,43
6,32
6,10
6,7
6,46
6,40
6,38
6,9
6,47
6,42
6,33
6,44
6,48
6,39
6,41
6,51
6,45
6,37
6,53
6,52
6,35
6,58
6,36
6,34
6,49
6,54
6,50
6,59
6,55
6,63
6,62
6,61
6,56
6,60
6,6
6,64
6,66
6,68
6,5
6,67
6,65
6,69
6,4
6,57
6,2
6,71
6,3
6,70
6,72
6,74
6,1
6,75
6,76
6,77
6,73
6,78
6,79
6,80
6,81
6,82
6,84
6,83
6,85
6,86
6,87
6,88
6,89
6,90
6,91
6,92
7,24
7,25
7,23
7,28
7,21
7,27
7,20
7,13
7,26
7,18
7,17
7,22
7,15
7,14
7,16
7,19
7,29
7,8
7,12
7,11
7,31
7,30
7,7
7,43
7,10
7,32
7,9
7,40
7,38
7,46
7,42
7,44
7,33
7,47
7,41
7,39
7,45
7,51
7,37
7,48
7,53
7,35
7,58
7,36
7,52
7,34
7,54
7,63
7,59
7,55
7,49
7,50
7,62
7,6
7,68
7,66
7,61
7,56
7,64
7,60
7,67
7,69
7,5
7,65
7,4
7,71
7,72
7,2
7,70
7,57
7,74
7,3
7,75
7,76
7,77
7,1
7,84
7,78
7,85
7,79
7,81
7,73
7,80
7,87
7,86
7,83
7,82
7,88
7,89
7,90
7,91
7,92
7,94
7,93
7,95
7,96
7,97
7,98
7,99
7,100
7,101
7,102
8,24
8,25
8,28
8,23
8,27
8,21
8,26
8,20
8,29
8,22
8,13
8,17
8,16
8,18
8,15
8,19
8,14
8,31
8,8
8,30
8,12
8,11
8,43
8,32
8,7
8,40
8,46
8,47
8,10
8,38
8,44
8,42
8,9
8,33
8,45
8,53
8,51
8,39
8,48
8,41
8,58
8,54
8,52
8,37
8,63
8,55
8,35
8,59
8,66
8,68
8,49
8,36
8,50
8,62
8,56
8,34
8,61
8,69
8,64
8,67
8,60
8,71
8,65
8,6
8,72
8,70
8,5
8,74
8,57
8,4
8,76
8,84
8,75
8,89
8,87
8,94
8,2
8,85
8,88
8,77
8,86
8,93
8,90
8,91
8,95
8,92
8,3
8,83
8,78
8,96
8,81
8,97
8,79
8,98
8,73
8,80
8,82
8,1
8,99
8,100
8,101
8,102
8,103
8,104
8,105
8,106
8,107
8,108
8,109
8,110
8,111
9,24
9,25
9,28
9,27
9,23
9,26
9,21
9,20
9,29
9,22
9,13
9,8
9,19
9,17
9,18
9,31
9,15
9,14
9,16
9,30
9,12
9,7
9,11
9,32
9,43
9,46
9,40
9,10
9,9
9,47
9,53
9,51
9,44
9,33
9,38
9,42
9,45
9,48
9,58
9,63
9,54
9,41
9,39
9,52
9,55
9,66
9,68
9,59
9,62
9,35
9,37
9,69
9,56
9,61
9,50
9,64
9,49
9,60
9,67
9,36
9,34
9,71
9,65
9,6
9,72
9,70
9,94
9,74
9,5
9,95
9,89
9,93
9,4
9,96
9,91
9,87
9,57
9,88
9,90
9,84
9,92
9,98
9,97
9,76
9,75
9,85
9,86
9,2
9,77
9,83
9,99
9,3
9,78
9,100
9,81
9,73
9,79
9,102
9,82
9,80
9,101
9,1
9,103
9,104
9,106
9,105
9,107
9,108
9,109
9,110
9,111
9,112
9,113
9,114
9,115
9,116
9,117
9,118
9,119
9,120
10,24
10,28
10,25
10,27
10,23
10,21
10,20
10,26
10,8
10,29
10,13
10,22
10,17
10,19
10,18
10,14
10,31
10,15
10,12
10,16
10,30
10,11
10,7
10,32
10,10
10,9
10,43
10,33
10,46
10,51
10,40
10,53
10,38
10,47
10,66
10,42
10,68
10,45
10,44
10,63
10,48
10,54
10,69
10,58
10,41
10,39
10,62
10,55
10,35
10,52
10,37
10,59
10,64
10,67
10,61
10,71
10,50
10,56
10,34
10,49
10,36
10,60
10,94
10,65
10,6
10,72
10,98
10,93
10,95
10,74
10,87
10,96
10,102
10,89
10,70
10,88
10,84
10,5
10,97
10,100
10,91
10,85
10,92
10,86
10,99
10,90
10,4
10,103
10,76
10,101
10,75
10,109
10,106
10,110
10,57
10,107
10,111
10,108
10,2
10,83
10,77
10,104
10,105
10,3
10,79
10,78
10,81
10,73
10,112
10,80
10,82
10,1
10,113
10,116
10,114
10,115
10,118
10,117
10,119
10,120
10,121
10,122
10,123
10,124
10,125
10,126
10,127
10,128
10,129
10,130
11,24
11,25
11,23
11,28
11,21
11,20
11,13
11,27
11,8
11,26
11,22
11,29
11,14
11,19
11,18
11,17
11,15
11,12
11,16
11,11
11,7
11,30
11,31
11,10
11,9
11,32
11,33
11,94
11,68
11,43
11,96
11,69
11,46
11,93
11,66
11,95
11,98
11,51
11,97
11,63
11,53
11,38
11,45
11,40
11,47
11,42
11,44
11,71
11,62
11,89
11,48
11,54
11,102
11,87
11,58
11,35
11,39
11,91
11,41
11,67
11,52
11,92
11,88
11,55
11,99
11,90
11,64
11,59
11,37
11,61
11,100
11,6
11,84
11,72
11,34
11,56
11,50
11,60
11,65
11,70
11,86
11,49
11,85
11,36
11,74
11,101
11,103
11,111
11,5
11,109
11,110
11,106
11,107
11,4
11,76
11,108
11,83
11,104
11,75
11,105
11,2
11,77
11,112
11,124
11,116
11,81
11,113
11,79
11,78
11,123
11,57
11,3
11,119
11,125
11,73
11,122
11,121
11,80
11,82
11,115
11,118
11,120
11,114
11,127
11,117
11,126
11,128
11,1
11,129
11,130
11,131
11,132
11,133
11,134
11,135
11,136
11,137
11,138
11,139
11,140
12,24
12,8
12,20
12,21
12,13
12,23
12,25
12,28
12,17
12,19
12,18
12,15
12,14
12,12
12,22
12,27
12,16
12,11
12,29
12,26
12,7
12,9
12,10
12,30
12,31
12,32
12,68
12,69
12,94
12,66
12,93
12,63
12,96
12,62
12,95
12,51
12,98
12,33
12,53
12,97
12,46
12,89
12,58
12,71
12,59
12,43
12,87
12,54
12,61
12,102
12,67
12,88
12,45
12,52
12,55
12,64
12,47
12,38
12,91
12,84
12,60
12,92
12,48
12,90
12,56
12,42
12,99
12,44
12,6
12,40
12,72
12,35
12,85
12,86
12,100
12,65
12,70
12,39
12,41
12,50
12,37
12,74
12,49
12,101
12,103
12,34
12,5
12,111
12,36
12,109
12,110
12,106
12,124
12,127
12,107
12,125
12,83
12,4
12,75
12,76
12,2
12,105
12,104
12,123
12,128
12,108
12,133
12,77
12,132
12,81
12,122
12,116
12,126
12,112
12,119
12,79
12,57
12,78
12,3
12,121
12,134
12,113
12,73
12,130
12,131
12,80
12,129
12,135
12,82
12,118
12,120
12,117
12,115
12,137
12,136
12,114
12,138
12,139
12,1
12,140
12,141
12,142
12,143
12,144
12,145
12,146
12,147
12,148
12,149
12,150
13,24
13,20
13,8
13,21
13,13
13,25
13,23
13,18
13,17
13,28
13,19
13,12
13,15
13,27
13,16
13,14
13,29
13,11
13,22
13,26
13,9
13,10
13,7
13,30
13,31
13,32
13,68
13,66
13,51
13,69
13,94
13,63
13,62
13,98
13,96
13,53
13,93
13,46
13,95
13,33
13,58
13,59
13,54
13,43
13,97
13,52
13,67
13,89
13,61
13,45
13,55
13,102
13,71
13,64
13,87
13,47
13,56
13,60
13,99
13,48
13,38
13,44
13,42
13,88
13,91
13,40
13,90
13,92
13,127
13,35
13,50
13,84
13,65
13,100
13,39
13,128
13,41
13,72
13,133
13,37
13,86
13,49
13,85
13,70
13,124
13,139
13,132
13,6
13,125
13,101
13,111
13,103
13,110
13,109
13,140
13,34
13,74
13,137
13,106
13,142
13,36
13,129
13,134
13,141
13,130
13,123
13,126
13,107
13,105
13,135
13,143
13,131
13,138
13,104
13,136
13,122
13,83
13,108
13,5
13,75
13,121
13,116
13,119
13,112
13,76
13,57
13,4
13,113
13,2
13,81
13,77
13,144
13,120
13,118
13,79
13,73
13,78
13,117
13,115
13,3
13,145
13,80
13,82
13,114
13,147
13,146
13,1
13,148
13,149
13,150
13,151
13,152
13,153
13,154
13,155
13,156
14,24
14,8
14,20
14,21
14,13
14,25
14,23
14,28
14,17
14,18
14,19
14,12
14,15
14,27
14,11
14,29
14,16
14,14
14,26
14,22
14,9
14,10
14,7
14,31
14,30
14,68
14,32
14,66
14,51
14,69
14,94
14,63
14,62
14,98
14,93
14,96
14,53
14,95
14,58
14,46
14,59
14,97
14,67
14,54
14,52
14,33
14,87
14,43
14,71
14,89
14,61
14,64
14,55
14,45
14,102
14,88
14,60
14,47
14,99
14,56
14,48
14,42
14,44
14,38
14,91
14,84
14,40
14,92
14,65
14,50
14,90
14,86
14,127
14,85
14,72
14,100
14,139
14,35
14,128
14,39
14,70
14,41
14,37
14,49
14,140
14,142
14,133
14,6
14,141
14,143
14,124
14,101
14,132
14,137
14,125
14,74
14,103
14,36
14,34
14,134
14,106
14,129
14,130
14,83
14,126
14,111
14,123
14,110
14,109
14,138
14,107
14,105
14,144
14,135
14,136
14,5
14,104
14,131
14,145
14,122
14,75
14,4
14,81
14,76
14,108
14,2
14,119
14,121
14,57
14,116
14,147
14,77
14,112
14,79
14,3
14,113
14,73
14,82
14,78
14,80
14,120
14,118
14,146
14,117
14,115
14,148
14,114
14,149
14,150
14,151
14,1
14,152
14,153
14,155
14,154
14,157
14,158
14,156
14,159
14,160
14,161
14,162
14,163
14,164
14,165
14,166
15,24
15,8
15,20
15,21
15,28
15,25
15,23
15,18
15,17
15,19
15,13
15,29
15,12
15,27
15,26
15,15
15,11
15,16
15,22
15,14
15,9
15,7
15,10
15,30
15,31
15,32
15,68
15,51
15,66
15,94
15,69
15,93
15,96
15,98
15,63
15,62
15,33
15,95
15,46
15,97
15,43
15,71
15,53
15,87
15,89
15,58
15,45
15,59
15,42
15,67
15,54
15,47
15,38
15,88
15,52
15,61
15,102
15,64
15,48
15,40
15,44
15,99
15,55
15,139
15,60
15,91
15,127
15,56
15,92
15,133
15,84
15,140
15,35
15,86
15,41
15,72
15,50
15,39
15,90
15,128
15,65
15,85
15,142
15,137
15,100
15,143
15,141
15,6
15,70
15,37
15,132
15,49
15,134
15,124
15,138
15,34
15,101
15,136
15,36
15,103
15,125
15,130
15,129
15,126
15,106
15,74
15,135
15,111
15,145
15,144
15,110
15,123
15,83
15,109
15,5
15,107
15,105
15,131
15,2
15,4
15,104
15,122
15,147
15,119
15,108
15,81
15,75
15,3
15,121
15,76
15,112
15,57
15,116
15,77
15,113
15,146
15,82
15,79
15,73
15,120
15,80
15,78
15,148
15,118
15,149
15,150
15,115
15,117
15,151
15,114
15,152
15,1
15,158
15,161
15,159
15,157
15,155
15,153
15,154
15,160
15,163
15,162
15,156
15,165
15,164
15,166
15,167
15,168
15,170
15,169
15,171
15,172
15,173
16,24
16,8
16,20
16,13
16,21
16,25
16,23
16,12
16,18
16,28
16,17
16,19
16,29
16,15
16,26
16,14
16,27
16,16
16,11
16,22
16,9
16,7
16,10
16,30
16,32
16,31
16,51
16,68
16,66
16,94
16,93
16,96
16,98
16,46
16,69
16,43
16,63
